id_twin,id_fam,sex,ethnicity,zygosity,mom_ed,s00s1,s01s1,s02s1,s03s1,s04s1,s05s1,s06s1,s07s1,s08s1,s09s1,s10s1,s11s1,s12s1,vc0001,vc0011,vc0021,vc0031,vc0041,vc0051,vc0061,vc0071,vc0081,vc0091,vc0101,vc0111,vc0121,vc0131,vc0141,vc0151,vc0161,vc0171,vc0181,vc0191,vc0201,vc0211,vc0221,vc0231,vc0241,vc0251,vc0261,vc0271,vc0281,vc0291,vc0301,vc0311,vc0321,vc0331,vc0341,vc0351,vc0361,vc0371,vc0381,vc0391,vc0401,vc0411,vc0421,vc0431,vc0441,vc0451,vc0461,vc0471,vc0481,vc0491,vc0501,vc0511,vc0521,vc0531,vc0541,vc0551,vc0561,vc0571,vc0581,vc0591,vc0601,vc0611,vc0621,vc0631,vc0641,vc0651,vc0661,vc0671,vc0681,vc0691,vc0701,vc0711,vc0721,vc0731,vc0741,vc0751,vc0761,vc0771,vc0781,vc0791,vc0801,vc0811,vc0821,vc0831,vc0841,vc0851,vc0861,vc0871,vc0881,vc0891,vc0901,vc0911,vc0921,vc0931,vc0941,vc0951,vc0961,vc0971,vc0981,vc0991,vc1001,age_months
107172,10717,male,other,MZ,3,1,0,1,0,1,0,1,0,0,0,1,0,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,1,1,1,NA,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,1,1,1,1,NA,1,1,38
107441,10744,female,white,DZ,3,1,0,1,0,0,1,0,0,0,1,1,0,0,NA,1,1,NA,NA,1,1,1,NA,1,1,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,NA,1,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,1,NA,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,1,NA,1,NA,1,NA,36
107442,10744,male,white,DZ,3,1,0,1,0,0,1,0,0,0,1,1,0,0,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,1,1,1,NA,1,NA,NA,NA,1,NA,1,NA,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,NA,NA,1,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,36
107621,10762,female,white,DZ,6,1,0,0,1,0,1,0,0,0,0,1,0,0,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,36
107622,10762,female,white,DZ,6,1,0,0,1,0,1,0,0,0,0,0,0,0,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,36
107681,10768,male,white,DZ,2,1,0,0,0,1,1,1,0,0,1,1,0,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36
107682,10768,male,white,DZ,2,1,0,0,0,1,1,1,0,0,1,1,0,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36
107861,10786,female,white,MZ,1,1,1,1,0,0,1,1,0,0,1,1,0,0,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,34
107862,10786,female,white,MZ,1,1,1,1,0,0,1,1,0,0,1,1,0,0,NA,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35
110761,11076,male,white,DZ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36
110762,11076,male,white,DZ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36
111751,11175,female,white,MZ,2,1,0,0,1,0,1,0,0,0,0,1,0,0,NA,1,1,1,NA,1,NA,1,NA,NA,1,1,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,NA,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,35
111752,11175,female,white,MZ,2,1,1,1,1,0,0,0,0,0,0,1,0,0,NA,1,1,1,NA,1,NA,1,NA,NA,1,1,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,1,NA,1,1,NA,1,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,1,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,NA,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,35
112741,11274,male,white,MZ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,1,1,NA,1,NA,NA,1,NA,1,1,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,1,NA,1,1,1,NA,NA,1,NA,1,NA,NA,1,1,1,1,1,1,NA,1,1,1,NA,NA,NA,1,NA,35
112742,11274,male,white,MZ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,NA,1,1,1,1,NA,1,NA,1,1,NA,NA,1,1,NA,1,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,1,NA,1,NA,1,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,35
115711,11571,female,white,DZ,8,1,1,1,1,1,1,1,0,0,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,NA,1,1,NA,1,1,NA,1,1,1,1,NA,1,1,1,NA,1,1,NA,1,NA,1,1,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,NA,35
115712,11571,female,white,DZ,8,1,1,1,1,0,0,1,0,0,0,0,0,0,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,1,1,NA,1,1,NA,1,1,NA,1,1,1,1,NA,NA,1,1,NA,NA,1,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,1,NA,1,1,1,NA,1,1,1,1,NA,1,NA,NA,NA,1,NA,1,1,1,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,35
117011,11701,female,white,DZ,3,1,1,1,0,0,0,1,0,1,1,0,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,36
117012,11701,female,white,DZ,3,1,1,1,0,1,1,1,0,1,NA,1,1,NA,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,36
117101,11710,female,white,MZ,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,1,NA,1,1,1,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,NA,1,1,1,NA,1,1,NA,1,NA,1,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,1,1,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,36
117102,11710,female,white,MZ,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,1,NA,NA,1,NA,1,1,1,NA,1,NA,1,1,1,1,1,NA,1,NA,1,1,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,NA,NA,NA,1,NA,1,1,1,1,1,NA,NA,1,NA,1,1,1,1,1,NA,NA,1,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,1,NA,1,NA,1,NA,36
117521,11752,female,white,DZ,3,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,35
117522,11752,female,white,DZ,3,1,0,0,1,0,0,0,0,0,1,0,0,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,1,1,NA,1,NA,35
117601,11760,female,white,DZ,3,1,0,1,1,1,1,0,1,0,1,1,0,1,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,NA,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,NA,1,NA,1,NA,36
117602,11760,male,white,DZ,3,1,0,1,1,0,1,0,0,0,1,0,0,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,NA,1,NA,36
119641,11964,female,white,DZ,1,1,0,1,0,0,1,0,0,0,1,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,1,1,1,NA,1,NA,NA,1,1,NA,1,NA,NA,1,NA,1,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,35
119642,11964,female,white,DZ,1,1,0,1,1,0,1,0,0,0,1,1,0,1,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,1,NA,1,1,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,35
121071,12107,male,white,DZ,5,1,1,0,0,1,1,1,0,0,0,1,1,1,NA,1,NA,1,NA,NA,NA,1,1,NA,1,1,1,1,NA,NA,1,NA,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,1,NA,NA,1,NA,1,1,1,NA,NA,1,1,1,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,35
121072,12107,female,white,DZ,5,1,0,0,1,0,1,0,0,0,0,0,1,1,NA,1,NA,1,NA,NA,NA,1,1,NA,1,1,1,1,NA,NA,1,NA,1,1,NA,1,1,1,NA,NA,1,1,1,1,1,NA,1,NA,1,1,1,1,1,NA,1,NA,1,NA,1,1,NA,NA,1,NA,1,1,1,NA,NA,1,1,1,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,35
127331,12733,male,white,DZ,8,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,35
127332,12733,male,white,DZ,8,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,35
127391,12739,female,white,MZ,2,1,1,1,1,1,1,1,0,0,1,1,0,1,NA,1,1,1,1,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,NA,1,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,1,NA,NA,1,NA,1,1,NA,1,NA,36
127392,12739,female,white,MZ,2,1,1,1,1,1,1,1,0,0,1,1,0,1,NA,1,1,1,1,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,NA,NA,1,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,1,NA,NA,1,NA,1,1,NA,1,NA,36
127421,12742,male,white,DZ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,34
127422,12742,male,white,DZ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,NA,1,NA,1,NA,1,1,1,NA,1,NA,1,1,1,NA,1,1,1,1,1,NA,NA,1,1,NA,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,1,1,1,1,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,NA,1,1,1,NA,1,1,1,NA,NA,NA,1,NA,NA,1,1,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,36
127481,12748,male,white,MZ,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
127482,12748,male,white,MZ,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,37
127511,12751,female,white,DZ,2,1,0,1,0,0,1,0,0,0,0,0,0,0,NA,1,1,1,NA,1,NA,1,NA,1,1,NA,NA,1,NA,NA,1,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,1,NA,1,NA,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,35
127512,12751,male,white,DZ,2,1,0,1,0,0,1,0,0,0,0,0,0,0,NA,1,1,1,NA,1,NA,1,NA,1,1,NA,NA,1,NA,NA,1,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,1,NA,1,NA,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
137321,13732,male,white,DZ,7,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36
137322,13732,male,white,DZ,7,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36
137501,13750,female,white,DZ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,1,NA,1,NA,36
137502,13750,male,white,DZ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,NA,1,1,1,1,1,NA,1,1,NA,NA,1,1,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,35
147041,14704,male,white,MZ,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,36
147042,14704,male,white,MZ,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,36
147371,14737,female,white,DZ,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,35
147372,14737,female,white,DZ,3,1,1,1,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35
147551,14755,male,white,MZ,8,1,0,1,1,0,1,0,0,0,1,1,1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,1,NA,1,NA,35
