Concept	Feature	BR_Label
moose	has_hooves	visual-form_and_surface
moose	has_legs	visual-form_and_surface
moose	hunted_by_people	function
moose	is_brown	visual-colour
moose	is_large	visual-form_and_surface
moose	lives_in_wilderness	encyclopaedic
moose	lives_in_woods	encyclopaedic
moth	an_insect	taxonomic
moth	beh_-_eats_clothing	visual-motion
moth	beh_-_flies	visual-motion
moth	beh_-_is_attracted_to_light	encyclopaedic
moth	has_wings	visual-form_and_surface
moth	is_brown	visual-colour
moth	is_grey	visual-colour
moth	is_small	visual-form_and_surface
motorcycle	a_vehicle	taxonomic
motorcycle	has_2_wheels	visual-form_and_surface
motorcycle	has_an_engine	visual-form_and_surface
motorcycle	has_wheels	visual-form_and_surface
motorcycle	is_dangerous	encyclopaedic
motorcycle	is_fast	visual-motion
motorcycle	is_fun	encyclopaedic
motorcycle	is_loud	sound
motorcycle	made_by_Harley_Davidson	encyclopaedic
motorcycle	requires_gasoline	encyclopaedic
motorcycle	used_by_1_or_2_people	function
motorcycle	used_by_2_people	function
motorcycle	used_by_Hell's_Angels	function
motorcycle	used_for_transportation	function
motorcycle	used_with_helmets	encyclopaedic
motorcycle	used_with_leather	encyclopaedic
mouse	a_rodent	taxonomic
mouse	an_animal	taxonomic
mouse	beh_-_eats	visual-motion
mouse	beh_-_eats_cheese	visual-motion
mouse	beh_-_squeaks	sound
mouse	has_a_long_tail	visual-form_and_surface
mouse	has_a_tail	visual-form_and_surface
mouse	has_fur	visual-form_and_surface
mouse	has_whiskers	visual-form_and_surface
mouse	is_cute	encyclopaedic
mouse	is_grey	visual-colour
mouse	is_small	visual-form_and_surface
mouse	is_trapped	function
mouse	is_white	visual-colour
mouse	likes_cheese	encyclopaedic
mouse	lives_in_fields	encyclopaedic
mouse	lives_in_houses	encyclopaedic
mouse	lives_in_walls	encyclopaedic
mouse	used_in_experiments	function
mouse_(computer)	has_2_buttons	visual-form_and_surface
mouse_(computer)	has_3_buttons	visual-form_and_surface
mouse_(computer)	has_a_ball	visual-form_and_surface
mouse_(computer)	has_a_cord	visual-form_and_surface
mouse_(computer)	has_buttons	visual-form_and_surface
mouse_(computer)	inbeh_-_clicks	sound
mouse_(computer)	is_hand_held	function
mouse_(computer)	is_small	visual-form_and_surface
mouse_(computer)	made_of_plastic	visual-form_and_surface
mouse_(computer)	requires_a_mouse_pad	encyclopaedic
mouse_(computer)	used_by_connecting_to_computers	function
mouse_(computer)	used_for_controlling_the_cursor	function
mug	a_container	taxonomic
mug	a_cup	taxonomic
mug	has_a_handle	visual-form_and_surface
mug	has_a_message	visual-form_and_surface
mug	has_patterns	visual-form_and_surface
mug	is_large	visual-form_and_surface
mug	made_of_ceramic	visual-form_and_surface
mug	used_for_coffee	function
mug	used_for_drinking	function
mug	used_for_eating_soup	function
mug	used_for_holding_things	function
mug	used_for_hot_chocolate	function
mug	used_for_hot_drinks	function
mug	used_for_tea	function
mushroom	a_fungus	taxonomic
mushroom	a_vegetable	taxonomic
mushroom	eaten_by_cooking	function
mushroom	eaten_in_salads	function
mushroom	eaten_on_pizza	function
mushroom	grows_in_forests	encyclopaedic
mushroom	grows_in_the_wild	encyclopaedic
mushroom	grows_on_the_ground	encyclopaedic
mushroom	has_a_cap	visual-form_and_surface
mushroom	has_a_stem	visual-form_and_surface
mushroom	is_brown	visual-colour
mushroom	is_edible	function
mushroom	is_poisonous	encyclopaedic
mushroom	is_small	visual-form_and_surface
mushroom	is_white	visual-colour
mushroom	used_as_drug	function
muzzle	has_a_strap	visual-form_and_surface
muzzle	made_of_leather	visual-form_and_surface
muzzle	used_for_preventing_biting	function
muzzle	used_for_preventing_noise	function
muzzle	used_for_restraining	function
muzzle	used_on_animals	encyclopaedic
muzzle	used_on_dogs	encyclopaedic
muzzle	worn_over_mouths	function
napkin	different_colours	visual-colour
napkin	found_on_tables	encyclopaedic
napkin	is_disposable	encyclopaedic
napkin	is_placed_on_laps	function
napkin	is_soft	tactile
napkin	is_square	visual-form_and_surface
napkin	is_white	visual-colour
napkin	made_of_cloth	visual-form_and_surface
napkin	made_of_paper	visual-form_and_surface
napkin	used_at_dinners	encyclopaedic
napkin	used_by_folding/unfolding	function
napkin	used_for_cleaning	function
napkin	used_for_wiping_hands	function
napkin	used_for_wiping_mouth	function
necklace	a_fashion_accessory	taxonomic
necklace	a_jewelry	taxonomic
necklace	bought/sold_in_stores	encyclopaedic
necklace	has_a_charm	visual-form_and_surface
necklace	has_a_clasp	visual-form_and_surface
necklace	has_a_pendant	encyclopaedic
necklace	has_sentimental_value	encyclopaedic
necklace	is_expensive	encyclopaedic
necklace	is_long	visual-form_and_surface
necklace	made_of_beads	visual-form_and_surface
necklace	made_of_diamonds	visual-form_and_surface
necklace	made_of_gold	visual-form_and_surface
necklace	made_of_pearls	visual-form_and_surface
necklace	made_of_silver	visual-form_and_surface
necklace	used_for_gifts	function
necklace	worn_around_neck	function
necklace	worn_by_women	function
nectarine	a_fruit	taxonomic
nectarine	eaten_in_summer	encyclopaedic
nectarine	grows_on_trees	encyclopaedic
nectarine	has_a_large_pit	visual-form_and_surface
nectarine	has_a_pit	visual-form_and_surface
nectarine	has_an_inside	visual-form_and_surface
nectarine	has_no_fuzz	encyclopaedic
nectarine	has_skin	visual-form_and_surface
nectarine	has_smooth_skin	tactile
nectarine	is_juicy	tactile
nectarine	is_orange	visual-colour
nectarine	is_round	visual-form_and_surface
nectarine	is_small	visual-form_and_surface
nectarine	is_smooth	tactile
nectarine	like_a_peach	encyclopaedic
nectarine	tastes_good	taste
nectarine	tastes_sweet	taste
nightgown	clothing	taxonomic
nightgown	different_colours	visual-colour
nightgown	is_comfortable	tactile
nightgown	is_long	visual-form_and_surface
nightgown	is_short	visual-form_and_surface
nightgown	is_soft	tactile
nightgown	is_warm	tactile
nightgown	made_of_cotton	visual-form_and_surface
nightgown	made_of_silk	visual-form_and_surface
nightgown	worn_at_night	encyclopaedic
nightgown	worn_by_women	function
nightingale	a_bird	taxonomic
nightingale	beh_-_flies	visual-motion
nightingale	beh_-_sings	sound
nightingale	has_a_beak	visual-form_and_surface
nightingale	has_feathers	visual-form_and_surface
nightingale	has_wings	visual-form_and_surface
nylons	a_pantyhose	taxonomic
nylons	a_stockings	taxonomic
nylons	different_colours	visual-colour
nylons	has_runs	visual-form_and_surface
nylons	has_toes	visual-form_and_surface
nylons	inbeh_-_runs_easily	encyclopaedic
nylons	is_sheer	visual-form_and_surface
nylons	is_stretchy	tactile
nylons	is_thin	visual-form_and_surface
nylons	is_transparent	visual-colour
nylons	made_of_material	visual-form_and_surface
nylons	used_for_making_things	function
nylons	worn_by_women	function
nylons	worn_for_covering	function
nylons	worn_for_covering_legs	function
nylons	worn_on_legs	function
nylons	worn_with_dresses	encyclopaedic
nylons	worn_with_skirts	encyclopaedic
oak	a_tree	taxonomic
oak	grows_in_forests	encyclopaedic
oak	has_leaves	visual-form_and_surface
oak	is_brown	visual-colour
oak	is_hard	tactile
oak	is_large	visual-form_and_surface
oak	is_strong	encyclopaedic
oak	is_tall	visual-form_and_surface
oak	made_of_wood	visual-form_and_surface
oak	used_as_home_by_animals	function
oak	used_for_making_furniture	function
octopus	a_fish	taxonomic
octopus	an_animal	taxonomic
octopus	beh_-_shoots_ink	visual-motion
octopus	beh_-_swims	visual-motion
octopus	has_8_tentacles	visual-form_and_surface
octopus	has_suction_cups	visual-form_and_surface
octopus	has_tentacles	visual-form_and_surface
octopus	is_edible	function
octopus	is_large	visual-form_and_surface
octopus	is_ugly	encyclopaedic
octopus	lives_in_oceans	encyclopaedic
octopus	lives_in_seas	encyclopaedic
octopus	lives_in_water	encyclopaedic
olive	a_food	taxonomic
olive	a_fruit	taxonomic
olive	a_vegetable	taxonomic
olive	eaten_in_martinis	function
olive	eaten_in_pasta	function
olive	eaten_in_salads	function
olive	eaten_on_pizza	function
olive	grows_on_trees	encyclopaedic
olive	has_a_pit	visual-form_and_surface
olive	is_black	visual-colour
olive	is_edible	function
olive	is_green	visual-colour
olive	is_oval	visual-form_and_surface
olive	is_red	visual-colour
olive	is_small	visual-form_and_surface
olive	tastes_good	taste
olive	used_for_oil	function
onions	a_vegetable	taxonomic
onions	causes_bad_breath	encyclopaedic
onions	causes_crying/tears	encyclopaedic
onions	comes_in_bulbs	visual-form_and_surface
onions	eaten_by_chopping	function
onions	eaten_in_salads	function
onions	eaten_in_soups	function
onions	eg_-_spanish	taxonomic
onions	has_layers	visual-form_and_surface
onions	has_skin	visual-form_and_surface
onions	is_green	visual-colour
onions	is_round	visual-form_and_surface
onions	is_strong_smelling	smell
onions	is_white	visual-colour
onions	is_yellow	visual-colour
onions	tastes_strong	taste
orange	a_colour	taxonomic
orange	a_fruit	taxonomic
orange	grows_in_Florida	encyclopaedic
orange	grows_on_trees	encyclopaedic
orange	has_peel	visual-form_and_surface
orange	has_pulp	visual-form_and_surface
orange	has_sections	visual-form_and_surface
orange	has_seeds	visual-form_and_surface
orange	has_vitamin_C	encyclopaedic
orange	is_bright	visual-form_and_surface
orange	is_citrus	encyclopaedic
orange	is_juicy	tactile
orange	is_orange	visual-colour
orange	is_round	visual-form_and_surface
orange	tastes_sweet	taste
orange	used_for_juice	function
oriole	a_bird	taxonomic
oriole	associated_with_baseball	encyclopaedic
oriole	beh_-_flies	visual-motion
oriole	beh_-_lays_eggs	encyclopaedic
oriole	has_a_beak	visual-form_and_surface
oriole	has_feathers	visual-form_and_surface
oriole	has_wings	visual-form_and_surface
oriole	is_black	visual-colour
oriole	is_orange	visual-colour
ostrich	a_bird	taxonomic
ostrich	beh_-_cannot_fly	encyclopaedic
ostrich	beh_-_lays_eggs	encyclopaedic
ostrich	beh_-_lays_large_eggs	encyclopaedic
ostrich	beh_-_runs	visual-motion
ostrich	beh_-_runs_fast	visual-motion
ostrich	beh_-_sticks_head_in_sand	visual-motion
ostrich	has_a_beak	visual-form_and_surface
ostrich	has_a_long_neck	visual-form_and_surface
ostrich	has_a_neck	visual-form_and_surface
ostrich	has_feathers	visual-form_and_surface
ostrich	has_legs	visual-form_and_surface
ostrich	has_long_legs	visual-form_and_surface
ostrich	has_wings	visual-form_and_surface
ostrich	is_large	visual-form_and_surface
ostrich	is_strange_looking	encyclopaedic
ostrich	is_ugly	encyclopaedic
ostrich	lives_in_Africa	encyclopaedic
ostrich	lives_in_zoos	encyclopaedic
otter	a_mammal	taxonomic
otter	an_animal	taxonomic
otter	beh_-_eats	visual-motion
otter	beh_-_swims	visual-motion
otter	has_a_tail	visual-form_and_surface
otter	has_fur	visual-form_and_surface
otter	is_brown	visual-colour
otter	is_cute	encyclopaedic
otter	lives_in_water	encyclopaedic
oven	an_appliance	taxonomic
oven	found_in_kitchens	encyclopaedic
oven	has_a_door	visual-form_and_surface
oven	has_a_temperature_control	visual-form_and_surface
oven	has_racks	visual-form_and_surface
oven	is_dangerous	encyclopaedic
oven	is_hot	tactile
oven	made_of_metal	visual-form_and_surface
oven	requires_electricity	encyclopaedic
oven	requires_gas	encyclopaedic
oven	used_for_baking	function
oven	used_for_broiling	function
oven	used_for_cooking	function
oven	used_for_food	function
owl	a_bird	taxonomic
owl	an_animal	taxonomic
owl	beh_-_eats_mice	visual-motion
owl	beh_-_flies	visual-motion
owl	beh_-_hoots	sound
owl	beh_-_is_nocturnal	encyclopaedic
owl	has_a_beak	visual-form_and_surface
owl	has_eyes	visual-form_and_surface
owl	has_feathers	visual-form_and_surface
owl	has_wings	visual-form_and_surface
owl	is_brown	visual-colour
owl	lives_in_forests	encyclopaedic
owl	lives_in_trees	encyclopaedic
ox	a_mammal	taxonomic
ox	an_animal	taxonomic
ox	beh_-_eats_grass	visual-motion
ox	has_4_legs	visual-form_and_surface
ox	has_horns	visual-form_and_surface
ox	is_brown	visual-colour
ox	is_furry	tactile
ox	is_large	visual-form_and_surface
ox	is_strong	encyclopaedic
ox	like_a_cow	encyclopaedic
ox	used_for_ploughing	function
paintbrush	different_sizes	visual-form_and_surface
paintbrush	has_a_handle	visual-form_and_surface
paintbrush	has_bristles	visual-form_and_surface
paintbrush	is_long	visual-form_and_surface
paintbrush	made_of_wood	visual-form_and_surface
paintbrush	used_for_painting	function
pajamas	clothing	taxonomic
pajamas	has_2_pieces	visual-form_and_surface
pajamas	has_a_shirt	visual-form_and_surface
pajamas	has_pants	visual-form_and_surface
pajamas	is_comfortable	tactile
pajamas	is_soft	tactile
pajamas	is_warm	tactile
pajamas	made_of_cotton	visual-form_and_surface
pajamas	made_of_silk	visual-form_and_surface
pajamas	worn_at_night	encyclopaedic
pajamas	worn_to_bed	function
pan	found_in_kitchens	encyclopaedic
pan	has_a_handle	visual-form_and_surface
pan	has_a_lid	visual-form_and_surface
pan	has_Teflon_coating	visual-form_and_surface
pan	is_non-stick	encyclopaedic
pan	is_round	visual-form_and_surface
pan	made_of_cast_iron	visual-form_and_surface
pan	made_of_metal	visual-form_and_surface
pan	used_for_cooking	function
pan	used_for_finding_gold	function
pan	used_for_frying	function
pan	used_on_stove_tops	encyclopaedic
panther	a_carnivore	taxonomic
panther	a_cat	taxonomic
panther	a_predator	taxonomic
panther	an_animal	taxonomic
panther	beh_-_climbs_trees	visual-motion
panther	beh_-_hunts	encyclopaedic
panther	has_4_legs	visual-form_and_surface
panther	has_a_tail	visual-form_and_surface
panther	is_black	visual-colour
panther	is_fast	visual-motion
panther	is_sleek	visual-form_and_surface
panther	is_wild	encyclopaedic
panther	lives_in_jungles	encyclopaedic
pants	clothing	taxonomic
pants	different_colours	visual-colour
pants	eg_-_bell_bottoms	taxonomic
pants	eg_-_jeans	taxonomic
pants	has_2_legs	visual-form_and_surface
pants	has_belt_loops	visual-form_and_surface
pants	has_buttons	visual-form_and_surface
pants	has_cuffs	visual-form_and_surface
pants	has_legs	visual-form_and_surface
pants	has_pockets	visual-form_and_surface
pants	has_seams	visual-form_and_surface
pants	has_zippers	visual-form_and_surface
pants	is_long	visual-form_and_surface
pants	made_of_different_materials	visual-form_and_surface
pants	made_of_material	visual-form_and_surface
pants	worn_by_men	function
pants	worn_by_women	function
pants	worn_for_covering	function
pants	worn_for_covering_legs	function
pants	worn_for_warmth	function
pants	worn_with_belts	encyclopaedic
parakeet	a_bird	taxonomic
parakeet	a_pet	taxonomic
parakeet	beh_-_chirps	sound
parakeet	beh_-_eats	visual-motion
parakeet	beh_-_eats_seeds	visual-motion
parakeet	beh_-_flies	visual-motion
parakeet	beh_-_sings	sound
parakeet	beh_-_talks	sound
parakeet	has_a_beak	visual-form_and_surface
parakeet	has_feathers	visual-form_and_surface
parakeet	has_wings	visual-form_and_surface
parakeet	is_colourful	visual-colour
parakeet	is_loud	sound
parakeet	is_small	visual-form_and_surface
parakeet	is_tropical	encyclopaedic
parakeet	lives_in_cages	encyclopaedic
parka	a_jacket	taxonomic
parka	associated_with_Eskimos	encyclopaedic
parka	clothing	taxonomic
parka	has_a_hood	visual-form_and_surface
parka	has_a_lining	visual-form_and_surface
parka	is_large	visual-form_and_surface
parka	is_warm	tactile
parka	made_of_fur	visual-form_and_surface
parka	worn_for_the_rain	function
parka	worn_for_the_snow	function
parsley	a_food	taxonomic
parsley	a_herb	taxonomic
parsley	a_vegetable	taxonomic
parsley	grows_in_gardens	encyclopaedic
parsley	is_edible	function
parsley	is_green	visual-colour
parsley	is_leafy	visual-form_and_surface
parsley	tastes_good	taste
parsley	used_for_decoration	function
parsley	used_for_garnish	function
partridge	a_bird	taxonomic
partridge	an_animal	taxonomic
partridge	beh_-_flies	visual-motion
partridge	beh_-_lays_eggs	encyclopaedic
partridge	has_a_beak	visual-form_and_surface
partridge	has_feathers	visual-form_and_surface
partridge	has_wings	visual-form_and_surface
partridge	hunted_by_people	function
partridge	is_edible	function
partridge	lives_in_pear_trees	encyclopaedic
peach	a_fruit	taxonomic
peach	eaten_in_summer	encyclopaedic
peach	grows_on_trees	encyclopaedic
peach	has_a_pit	visual-form_and_surface
peach	has_a_stone	visual-form_and_surface
peach	has_fuzzy_skin	tactile
peach	has_skin	visual-form_and_surface
peach	is_edible	function
peach	is_furry/fuzzy	tactile
peach	is_juicy	tactile
peach	is_orange	visual-colour
peach	is_round	visual-form_and_surface
peach	is_soft	tactile
peach	tastes_good	taste
peach	tastes_sweet	taste
peacock	a_bird	taxonomic
peacock	an_animal	taxonomic
peacock	beh_-_cannot_fly	encyclopaedic
