"id","corpora","itemid","native","translation","ingroup"
"5840","12","Mann","Mann","man","223"
"5841","12","Mama","Mama","mommy","223"
"5842","12","baden","baden","bathe","224"
"5843","12","Fruehstueck","Frühstück","breakfast","224"
"5844","12","schlafengehen","schlafen gehen","go to bed","224"
"5845","12","nein","nein","no","224"
"5846","12","ja","ja","yes","224"
"5847","12","tagsaid","tag","good day","224"
"5848","12","hallo","hallo","hallo","224"
"5849","12","Mittagessen","Mittagessen","lunch","224"
"5850","12","danke","danke","thank you","224"
"5851","12","psstleise","psst leise","shh quiet","224"
"5852","12","einkaufen","einkaufen","shop","224"
"5853","12","tschuess","tschüss","bye","224"
"5854","12","telefonieren","telefonieren","call on phone","224"
"5855","12","wartensaid","warten","wait","224"
"5856","12","guckguck","guck guck","peekaboo","224"
"5857","12","bitte","bitte","please","224"
"5858","12","beissen","beißen","bite","225"
"5859","12","schwimmen","schwimmen","swim","225"
"5860","12","reiten","reiten","ride","225"
"5861","12","springen","springen","jump","225"
"5862","12","wegwerfen","wegwerfen","throw away","225"
"5863","12","bauen","bauen","build","225"
"5864","12","schmecken","schmecken","taste","225"
"5865","12","sehen","sehen","see","225"
"5866","12","lecken","lecken","lecken","225"
"5867","12","finden","finden","find","225"
"5868","12","fangen","fangen","catch","225"
"5869","12","kitzeln","kitzeln","tickle","225"
"5870","12","singen","singen","sing","225"
"5871","12","kriegen","kriegen","get","225"
"5872","12","geben","geben","give","225"
"5873","12","zumachen","zumachen","shut","225"
"5874","12","waschen","waschen","wash","225"
"5875","12","lachen","lachen","laugh","225"
"5876","12","spielen","spielen","play","225"
"5877","12","hoeren","hören","hear","225"
"5878","12","schneiden","schneiden","cut","225"
"5879","12","arbeiten","arbeiten","work","225"
"5880","12","bleiben","bleiben","stay","225"
"5881","12","aufhoeren","aufhören","stop","225"
"5882","12","fahren","fahren","go","225"
"5883","12","pusten","pusten","blow","225"
"5884","12","schaukeln","schaukeln","swing","225"
"5885","12","reissen","reißen","tear","225"
"5886","12","treten","treten","kick","225"
"5887","12","essen2","essen","eat","225"
"5888","12","stossen","stoßen","push","225"
"5889","12","schuetteln","schütteln","shake","225"
"5890","12","gernhaben","gern haben","like","225"
"5891","12","zuhoeren","zuhören","listen","225"
"5892","12","jagen","jagen","chase","225"
"5893","12","anfassen","anfassen","touch","225"
"5894","12","sitzen","sitzen","sit","225"
"5895","12","machen","machen","make","225"
"5896","12","oeffnen","öffnen","open","225"
"5897","12","gehen","gehen","go","225"
"5898","12","kochen","kochen","cook","225"
"5899","12","zugucken","zugucken","watch","225"
"5900","12","kleckern","kleckern","spill","225"
"5901","12","schuetten","schütten","pour","225"
"5902","12","helfen","helfen","help","225"
"5903","12","tanzen","tanzen","dance","225"
"5904","12","schreiben","schreiben","write","225"
"5905","12","trinken","trinken","drink","225"
"5906","12","stellen","stellen","put","225"
"5907","12","kuscheln","kuscheln","cuddle","225"
"5908","12","beeilen","beeilen","rush","225"
"5909","12","trocknen","trocknen","dry","225"
"5910","12","nehmen","nehmen","take","225"
"5911","12","laufen","laufen","run","225"
"5912","12","kuessen","küssen","kiss","225"
"5913","12","fallen","fallen","fall","225"
"5914","12","kaufen","kaufen","buy","225"
"5915","12","denken","denken","think","225"
"5916","12","teilen","teilen","share","225"
"5917","12","zeigen","zeigen","show","225"
"5918","12","passen","passen","fit","225"
"5919","12","klatschen","klatschen","clap","225"
"5920","12","warten2","warten","wait","225"
"5921","12","aufwachen","aufwachen","wake up","225"
"5922","12","schlafen","schlafen","sleep","225"
"5923","12","malen","malen","paint","225"
"5924","12","zudecken","zudecken","cover","225"
"5925","12","wischen","wischen","wipe","225"
"5926","12","spritzen","spritzen","splash","225"
"5927","12","stehen","stehen","stand","225"
"5928","12","verstecken","verstecken","hide","225"
"5929","12","zeichnen","zeichnen","draw","225"
"5930","12","halten","halten","hold","225"
"5931","12","hauen","hauen","hit","225"
"5932","12","tanken","tanken","get petrol","225"
"5933","12","lesen","lesen","read","225"
"5934","12","schmeissen","schmeißen","throw","225"
"5935","12","kaputtmachen","kaputt machen","break","225"
"5936","12","bringen","bringen","bring","225"
"5937","12","reden","reden","talk","225"
"5938","12","sagen","sagen","say","225"
"5939","12","schlagen","schlagen","hit","225"
"5940","12","fuettern","füttern","feed","225"
"5941","12","tragen","tragen","carry","225"
"5942","12","werfen","werfen","throw","225"
"5943","12","fertigmachen","fertig machen","get ready","225"
"5944","12","gucken","gucken","look","225"
"5945","12","heilemachen","heile machen","repair","225"
"5946","12","saubermachen","sauber machen","clean","225"
"5947","12","klettern","klettern","climb","225"
"5948","12","spazierengehen","spazieren gehen","go for walk","225"
"5949","12","rutschen","rutschen","slide","225"
"5950","12","aufheben","aufheben","pick up","225"
"5951","12","haben","haben","have","225"
"5952","12","weinen","weinen","cry","225"
"5953","12","wuenschen","wünschen","wish","225"
"5954","12","ziehen","ziehen","pull","225"
"5955","12","druecken","drücken","push","225"
"5956","12","Krachmachen","Krach machen","make noise","225"
"5957","12","aufraeumen","aufräumen","tidy up","225"
"5958","12","allesaid","alle","gone","226"
"5959","12","arm2","arm","poor","226"
"5960","12","schlecht","schlecht","bad","226"
"5961","12","froh","froh","glad","226"
"5962","12","hart","hart","hard","226"
"5963","12","blau","blau","blue","226"
"5964","12","heiss","heiß","hot","226"
"5965","12","langsam","langsam","slow","226"
"5966","12","sauber","sauber","clean","226"
"5967","12","klein","klein","littele","226"
"5968","12","dunkel","dunkel","dark","226"
"5969","12","schmutzig","schmutzig","dirty","226"
"5970","12","nass","nass","wet","226"
"5971","12","schnell","schnell","quick","226"
"5972","12","voll","voll","full","226"
"5973","12","wach","wach","awake","226"
"5974","12","gruen","grün","green","226"
"5975","12","gelb","gelb","yellow","226"
"5976","12","rot","rot","red","226"
"5977","12","schwarz","schwarz","black","226"
"5978","12","hoch","hoch","high","226"
"5979","12","muede","müde","tired","226"
"5980","12","vorsichtig","vorsichtig","careful","226"
"5981","12","fest","fest","tight","226"
"5982","12","laut","laut","loud","226"
"5983","12","leer","leer","empty","226"
"5984","12","nett","nett","nice","226"
"5985","12","orange2","orange","orange","226"
"5986","12","gut","gut","good","226"
"5987","12","ruhig","ruhig","quiet","226"
"5988","12","gross","groß","big","226"
"5989","12","schwer","schwer","heavy","226"
"5990","12","krank","krank","ill","226"
"5991","12","braun","braun","brown","226"
"5992","12","verletzt","verletzt","injured","226"
"5993","12","klebrig","klebrig","sticky","226"
"5994","12","niedlich","niedlich","cute","226"
"5995","12","winzig","winzig","tiny","226"
"5996","12","trocken","trocken","dry","226"
"5997","12","neu","neu","new","226"
"5998","12","windig","windig","windy","226"
"5999","12","alt","alt ","old","226"
"6000","12","sanft","sanft","gentle","226"
"6001","12","schoen","schön","beautiful","226"
"6002","12","besser","besser","better","226"
"6003","12","traurig","traurig","sad","226"
"6004","12","kaputt","kaputt","broken","226"
"6005","12","weich","weich","soft","226"
"6006","12","kalt","kalt","cold","226"
"6007","12","lang","lang","long","226"
"6008","12","boese","böse","naughty","226"
"6009","12","weiss","weiß","white","226"
"6010","12","fein","fein","fine","226"
"6011","12","fiess","fieß","nasty","226"
"6012","12","nach","nach","after","227"
"6013","12","heuteabend","heute abend","tonight","227"
"6014","12","vor","vor","before","227"
"6015","12","Tag2","Tag","day","227"
"6016","12","morgen","morgen","morning","227"
"6017","12","Nacht","Nacht","night","227"
"6018","12","Mittag","Mittag","noon","227"
"6019","12","jetzt","jetz","now","227"
"6020","12","gestern","gestern","yesterday","227"
"6021","12","heute","heute","today","227"
"6022","12","spaeter","später","later","227"
"6023","12","er","er","he","228"
"6024","12","wir","wir","we","228"
"6025","12","ihnen","ihnen","them","228"
"6026","12","mich","mich","I","228"
"6027","12","unser","unser","our","228"
"6028","12","es","es","it","228"
"6029","12","euch","euch","you","228"
"6030","12","ich","ich","I","228"
"6031","12","ihr","ihr","you","228"
"6032","12","dein","dein","your","228"
"6033","12","ihm","ihm","he","228"
"6034","12","dies","dies","this","228"
"6035","12","dassaid","das","that","228"
"6036","12","meiner","meiner","mine","228"
"6037","12","du","du ","you","228"
"6038","12","mein","mein","my","228"
"6039","12","diese","diese","this","228"
"6040","12","sein","sein","his","228"
"6041","12","mir","mir","I","228"
"6042","12","uns","uns","us","228"
"6043","12","wie","wie","how","229"
"6044","12","warum","warum","why","229"
"6045","12","wer","wer","who","229"
"6046","12","wann","wann","when","229"
"6047","12","was","was","what","229"
"6048","12","welche","welche","which","229"
"6049","12","wo","wo","where","229"
"6050","12","runter","runter","down","230"
"6051","12","mit","mit","with","230"
"6052","12","hier","hier","here","230"
"6053","12","in","in","in","230"
"6054","12","rein","rein","into","230"
"6055","12","neben","neben","next to","230"
"6056","12","von","von","from","230"
"6057","12","an","an","at","230"
"6058","12","ueber","über","over","230"
"6059","12","aus","aus","out","230"
"6060","12","oben","oben","above","230"
"6061","12","da","da","there","230"
"6062","12","zu","zu","to","230"
"6063","12","unter","unter","below","230"
"6064","12","auf","auf","on","230"
"6065","12","fuer","für","for","230"
"6066","12","um","um","around","230"
"6067","12","bei","bei","by","230"
"6068","12","weg","weg","away","230"
"6069","12","zurueck","zurück","back","230"
"6070","12","hinter","hinter","behind","230"
"6071","12","ab","ab","off","230"
"6072","12","ein","ein","a","231"
"6073","12","kein","kein","not a","231"
"6074","12","andere","andere","other","231"
"6075","12","jeder","jeder","each","231"
"6076","12","das2","das","the","231"
"6077","12","viel","viel","much","231"
"6078","12","auch","auch","also","231"
"6079","12","anderer","anderer","other","231"
"6080","12","dasselbe","dasselbe","same","231"
"6081","12","die","die","the","231"
"6082","12","einer","einer","one","231"
"6083","12","keiner","keiner","not a","231"
"6084","12","mehr","mehr","more","231"
"6085","12","einbisschen","ein bisschen","a little","231"
"6086","12","der","der","the","231"
"6087","12","eine","eine","a","231"
"6088","12","keine","keine","not a","231"
"6089","12","alle2","alle","all","231"
"6090","12","nichts","nichts","nothing","231"
"6091","12","nicht","nicht","not","231"
"6092","12","bin","bin","am","232"
"6093","12","musst","musst","must","232"
"6094","12","ist","ist","is","232"
"6095","12","waren","waren","were","232"
"6096","12","will","will","will","232"
"6097","12","soll","soll","shall","232"
"6098","12","muss","muss","must","232"
"6099","12","sind","sind","are","232"
"6100","12","kann","kann","can","232"
"6101","12","muessen","müssen","must","232"
"6102","12","koennen","können","can","232"
"6103","12","sollst","sollst","shall","232"
"6104","12","bist","bist","are","232"
"6105","12","wollen","wollen","want","232"
"6106","12","war","war","was","232"
"6107","12","darf","darf","am is allowed","232"
"6108","12","wollte","wollte","wanted","232"
"6109","12","duerfen","dürfen","be allowed","232"
"6110","12","und","und","and","233"
"6111","12","weil","weil","because","233"
"6112","12","aber","aber","but","233"
"6113","12","wenn","wenn","if","233"
"6114","12","so","so","so","233"
"6115","12","dann","dann","then","233"
"6317","13","organgenitalfemminile","organo genitale femminile","vagina","239"
"6316","13","orecchio","orecchio","ear","239"
"6315","13","ombelico","ombelico","bellybutton","239"
"6314","13","occhio","occhio","eye","239"
"6313","13","naso","naso","nose","239"
"6312","13","mano","mano","hand","239"
"6311","13","lingua","lingua","tongue","239"
"6310","13","labbra","labbra","lips","239"
"6309","13","guance","guance","cheek","239"
"6308","13","gola","gola","throat","239"
"6307","13","ginocchi","ginocchi","knee","239"
"6306","13","gambe","gambe","leg","239"
"6305","13","faccia","faccia","face","239"
"6304","13","dito","dito","finger","239"
"6303","13","denti","denti","tooth","239"
"6302","13","caviglia","caviglia","ankle","239"
"6301","13","capelli","capelli","hair","239"
"6300","13","braccio","braccio","arm","239"
"6299","13","bocca","bocca","mouth","239"
"6298","13","vestito","vestito","dress","238"
"6297","13","tuta","tuta","tracksuit","238"
"6296","13","stivali","stivali","boots","238"
"6295","13","sciarpa","sciarpa","scarf","238"
"6294","13","scarpe","scarpe","shoe","238"
"6293","13","pigiama","pigiama","pajamas","238"
"6292","13","pantofole","pantofole","slipper","238"
"6291","13","pantaloni","pantaloni","pants","238"
"6290","13","pannolino","pannolino","diaper","238"
"6289","13","occhiali","occhiali","glasses","238"
"6288","13","mutande","mutande","underpants","238"
"6287","13","maglione","maglione","sweater","238"
"6286","13","jeans","jeans","jeans","238"
"6285","13","guanti","guanti","gloves","238"
"6284","13","grembiule","grembiule","pinafore","238"
"6283","13","gonna","gonna","skirt","238"
"6282","13","giacca","giacca","jacket","238"
"6281","13","collana","collana","necklace","238"
"6280","13","cinta","cinta","belt","238"
"6279","13","cappotto","cappotto","coat","238"
"6278","13","cappello","cappello","hat","238"
"6277","13","camicia","camicia","shirt","238"
"6276","13","calzettoni","calzettoni","sock","238"
"6275","13","calze","calze","tights","238"
"6274","13","bretelle","bretelle","suspenders","238"
"6273","13","bottone","bottone","button","238"
"6272","13","borsa","borsa","purse","238"
"6271","13","bavaglino","bavaglino","bib","238"
"6270","13","zucchine","zucchine","courgette","237"
"6269","13","zucchero","zucchero","sugar","237"
"6268","13","yogurt","yogurt","yogurt","237"
"6267","13","vino","vino","wine","237"
"6266","13","verdura","verdura","vegetable","237"
"6265","13","uva","uva","grapes","237"
"6264","13","uovo","uovo","egg","237"
"6263","13","tortellini","tortellini","tortellini","237"
"6262","13","torta","torta","cake","237"
"6261","13","tonno","tonno","tuna","237"
"6260","13","the","the","tea","237"
"6259","13","sugo","sugo","sauce","237"
"6258","13","succdfrutta","succo di frutta","juice","237"
"6257","13","spinaci","spinaci","spinach","237"
"6256","13","spaghetti","spaghetti","spaghetti","237"
"6255","13","sale","sale","salt","237"
"6254","13","riso","riso","rice","237"
"6253","13","pomodori","pomodori","tomato","237"
"6252","13","polpette","polpette","meat balls","237"
"6251","13","pollo","pollo","chicken","237"
"6250","13","pizza","pizza","pizza","237"
"6249","13","piselli","piselli","peas","237"
"6248","13","pesca","pesca","peach","237"
"6247","13","pera","pera","pear","237"
"6246","13","patatine","patatine","potato chip","237"
"6245","13","patate","patate","potato","237"
"6244","13","pasta","pasta","pasta","237"
"6243","13","pappa","pappa","pap","237"
"6242","13","panna","panna","cream","237"
"6241","13","panino","panino","sandwich","237"
"6240","13","pane","pane","bread","237"
"6239","13","olio","olio","olive oil","237"
"6238","13","noccioline","noccioline","nuts","237"
"6237","13","minestronbrodo","minestrone/brodo","soup","237"
"6236","13","miele","miele","honey","237"
"6235","13","melone","melone","melon","237"
"6234","13","mela","mela","apple","237"
"6233","13","marmellata","marmellata","jelly","237"
"6232","13","mandarino","mandarino","tangerine","237"
"6231","13","leccalecca","leccalecca","lollipop","237"
"6230","13","latte","latte","milk","237"
"6229","13","kiwi","kiwi","kiwi fruit","237"
"6228","13","gommdmasticare","gomma da masticare","gum","237"
"6227","13","ghiaccio","ghiaccio","ice","237"
