Participant ID:,Sex:,Infant Birthdate:,Test Date:,Age (Months),Primary Caregiver:,Prim. Caregiver Education:,Secondary Caregiver: ,Sec. Caregiver Education: ,Income:,mom_ed,choo choo,meow,ouch,uh oh,bird,dog,duck,kitty,lion,mouse,car,stroller,ball,book,doll,bread,candy,cereal,cookie,juice,toast,hat,pants,shoe,sock,eye,head,leg,nose,tooth,chair,couch,kitchen,table,television,blanket,bottle,cup,dish,lamp,radio,spoon,flower,home,moon,outside,plant,rain,rock,water,babysitter,girl,grandma,mommy,bath,don't ,hi,night night,patty cake,please,wait,break,feed,finish,help,jump,kick,kiss,push,sing,smile,night,today,all gone,big,broken,dark,fast,hurt,pretty,soft,I,me,how,who,away,out,other,some,Total,Notes:
AE-46,M,2007-08-02,2009-03-20,19.59,N/A,N/A,N/A,N/A,N/A,,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,54,No demographic sheet 
AE-47,M,2007-09-20,2009-04-02,18.41,Mother,"College Degree, Other: Teaching Credential ",Father,"College Degree, Other: Teaching Credential ","$81,000-$100,000",Some Graduate,2,0,0,2,2,2,1,2,1,2,2,1,2,2,1,2,0,1,2,2,1,2,1,2,2,2,1,1,1,1,1,0,0,0,0,0,1,2,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,
AE-048,M,2007-09-18,2009-04-03,18.51,Mother,College Degree,Father,College Degree,"$121,000-$150,000",College Degree,2,2,1,2,2,2,2,2,0,2,2,1,2,2,0,0,2,2,2,2,1,2,2,2,2,2,2,0,2,0,1,1,0,0,0,2,0,0,0,0,0,2,2,2,2,2,0,2,2,2,0,0,2,2,2,2,2,2,2,2,0,0,0,2,2,1,1,1,2,0,0,2,0,2,2,2,2,2,2,0,0,0,2,0,0,0,0,0,0,108,
AE-049,F,2007-10-05,2009-04-09,18.15,Mother,College Degree,Father,Graduate Degree,"Above $150,000",College Degree,1,2,1,2,2,2,1,2,0,0,2,1,2,2,0,0,0,2,2,2,0,2,0,2,2,2,2,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,2,2,0,2,1,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,63,
AE-050,F,2007-10-12,2009-04-17,18.18,Mother,College Degree,Daycare,N/A,"Above $150,000",College Degree,1,2,1,2,0,1,1,2,1,1,1,1,2,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,2,1,1,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,80,
AE-051,M,2007-09-10,2009-04-20,19.33,Mother,College Degree,Father,College Degree,,College Degree,2,2,2,2,2,2,2,2,1,0,2,1,2,2,2,2,0,2,2,0,0,2,1,2,1,2,2,1,2,2,1,1,1,1,0,2,0,1,1,2,0,2,0,2,2,1,1,2,2,2,0,0,2,2,2,1,2,0,1,2,0,0,2,2,2,2,2,2,2,2,2,2,0,2,0,0,2,0,2,2,2,0,0,0,0,2,2,0,0,117,
AE-052,F,2007-09-10,2009-04-20,19.33,Mother,College Degree,Father,College Degree,,College Degree,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,0,2,2,0,0,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,0,2,2,2,1,2,1,2,2,2,1,2,2,2,0,0,2,2,2,1,2,0,1,2,1,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,2,1,1,0,0,0,0,2,2,0,0,113,
AE-053,M,2007-10-11,2009-04-24,18.44,Mother,Graduate Degree,Father,Graduate Degree ,"$121,000-$150,000",Graduate Degree,2,1,1,2,2,2,1,2,1,1,2,1,2,2,2,2,1,2,2,0,0,2,1,2,1,2,2,1,2,0,2,1,1,1,2,1,2,2,1,0,0,2,1,1,2,2,0,0,1,2,0,0,2,2,2,1,2,2,0,2,1,0,1,2,2,1,0,2,1,1,1,0,0,2,0,1,0,0,2,0,0,2,2,0,0,0,2,0,0,104,
AE-054,M,2007-10-19,2009-04-27,18.28,Mother,Graduate Degree,Father,Graduate Degree,"$101,000-$120,000",Graduate Degree,2,1,1,2,1,1,1,1,0,1,1,1,2,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,2,2,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,56,
AE-055,M,2007-08-16,2009-04-27,20.38,Mother,Graduate Degree,Father,Graduate Degree ,N/A,Graduate Degree,1,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,1,2,1,2,155,
AE-056,M,2007-09-22,2009-05-04,19.4,Mother,Graduate Degree,Father,Graduate Degree,"Above $150,000",Graduate Degree,2,2,1,2,2,2,2,2,2,1,2,0,2,2,2,1,0,2,0,2,1,1,1,2,1,2,1,1,1,1,0,0,0,0,2,1,2,0,0,0,0,2,2,2,0,1,0,0,2,2,0,0,2,2,2,2,2,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,
AE-057,M,2007-12-13,2009-06-22,18.31,"Mother, Father, Daycare",Graduate Degree,N/A,N/A,"Above $150,000",Graduate Degree,2,2,1,2,2,2,2,2,1,1,2,1,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,0,2,2,2,0,2,2,2,2,0,2,2,1,0,1,0,1,1,1,2,0,1,1,2,2,2,1,2,2,1,1,1,1,2,2,1,2,1,1,1,2,2,1,133,
AE-058,M,2007-12-07,2009-06-24,18.58,Mother,High School Diploma ,Father,Graduate Degree ,"Above $150,000",High School Diploma,1,1,2,2,1,2,2,2,1,0,1,1,2,1,1,0,0,1,1,1,0,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,2,1,1,2,2,0,1,0,0,0,0,0,1,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,
AE-059,F,2007-11-30,2009-06-24,18.81,Mother,Graduate Degree,Father,College Degree ,"Above $150,000",Graduate Degree,2,1,1,2,1,2,2,2,1,1,1,1,2,2,1,1,0,1,1,1,0,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,94,
AE-060,F,2007-11-02,2009-06-26,19.79,Mother,Graduate Degree,Father,Graduate Degree,"$101,000-$120,000",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,170,
AE-061,F,2007-12-11,2009-06-26,18.51,Mother,College Degree,Father,High School Diploma ,"$41,000-$60,000",College Degree,0,0,0,2,2,2,2,1,0,0,2,2,2,2,0,1,1,0,2,2,0,0,0,2,2,2,1,1,2,1,2,1,1,1,1,2,2,2,1,1,1,2,0,1,0,1,0,0,0,2,0,0,0,2,2,0,2,0,0,2,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,72,
AE-062,F,2008-01-28,2009-07-02,17.13,Mother,Graduate Degree,Father,Graduate Degree,"$25,000-$40,000",Graduate Degree,0,2,0,2,0,0,0,1,0,0,0,1,1,2,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,38,
AE-063,F,2008-03-14,2009-07-02,15.62,Mother,College Degree,Father,College Degree,"$81,000-$100,000",College Degree,1,2,2,2,1,2,1,2,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,101,
AE-064,F,2008-02-03,2009-07-09,17.16,"Mother, Daycare",Graduate Degree,Father,Graduate Degree,"Above $150,000",Graduate Degree,1,1,0,0,1,2,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,32,
AE-065,F,2008-02-05,2009-07-10,17.13,Mother,College Degree,Father,Graduate Degree,"$101,000-$120,000",College Degree,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,0,2,1,1,1,1,0,0,1,1,0,0,1,2,1,1,1,1,0,1,1,0,1,2,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,77,
AE-066,F,2008-01-22,2009-07-13,17.69,"Mother, Father",Graduate Degree,"Father, Nanny","Graduate Degree, Some high school","$121,000-$150,000",Graduate Degree,2,2,2,2,2,1,2,2,0,0,2,2,2,2,2,0,0,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,0,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,0,1,2,2,2,1,2,1,0,2,2,1,0,0,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,1,2,0,1,0,1,1,1,125,
AE-067,M,2008-01-10,2009-07-28,18.58,Mother,College Degree,Father,High School Diploma,"$41,000-$60,000",College Degree,2,1,2,1,1,2,1,1,0,0,1,1,2,1,0,1,0,2,1,0,2,1,1,2,1,2,1,2,2,2,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,2,0,0,2,2,1,1,2,1,0,2,1,0,1,2,1,1,0,0,2,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73,
AE-068,F,2007-11-21,2009-07-28,20.22,Mother,College Degree,Father,College Degree,"$121,000-$150,000",College Degree,1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,2,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,74,
AE-069,F,2008-04-15,2009-07-29,15.45,Grandmother/father,Graduate Degree,Father,Graduate Degree,"Above $150,000",,1,2,0,2,2,2,1,0,2,2,2,1,2,1,0,2,0,1,0,0,0,2,1,1,1,1,2,1,2,2,0,0,0,0,0,1,2,1,0,2,0,1,2,2,2,1,0,0,0,2,0,0,2,2,2,1,2,0,0,0,0,0,2,2,1,0,0,1,0,1,0,0,0,2,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,75,
AE-070,F,2007-12-30,2009-07-29,18.97,"Mother, Father","College dgree, Graduate Degree",Nanny,High School Diploma ,"Above $150,000",College Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,1,1,1,1,2,2,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,1,1,1,0,1,0,2,0,0,147,
AE-071,F,2008-05-06,2009-08-07,15.06,Mother,Graduate Degree,Father,Graduate Degree,"$121,000-$150,000",Graduate Degree,0,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,0,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,0,1,0,1,2,1,2,2,1,1,1,2,0,2,2,2,2,0,2,1,2,2,1,0,2,1,1,2,1,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,107,
AE-072,F,2008-01-25,2009-08-13,18.61,Mother,College Degree,Father,College Degree,"$81,000-$100,000",College Degree,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,0,1,2,2,0,2,1,2,2,2,2,1,2,1,1,0,1,1,1,2,2,1,0,0,0,1,2,1,0,1,0,0,1,2,0,0,2,2,1,0,2,2,0,2,1,0,1,1,0,2,2,2,1,2,1,0,0,2,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,97,
AE-073,F,2007-12-12,2009-08-13,20.05,Mother,Graduate Degree,Father,Graduate Degree,"$81,000-$100,00",Graduate Degree,2,2,1,2,1,2,2,2,1,1,2,1,2,2,2,1,1,1,1,2,0,2,1,2,2,2,1,1,2,1,2,1,1,1,1,2,0,1,0,2,0,1,1,1,0,2,0,0,2,2,0,1,1,2,2,1,2,2,0,2,1,0,1,2,1,1,1,1,1,1,1,0,0,2,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,98,
AE-074,M,2008-02-04,2009-08-14,18.31,Mother,Graduate Degree,Father,Graduate Degree,"Above $150,000",Graduate Degree,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,2,1,2,2,1,2,2,1,2,2,1,1,0,2,2,2,1,2,1,0,0,2,1,1,2,2,2,1,2,2,0,2,1,1,1,2,2,1,1,2,1,2,1,2,0,2,1,2,2,2,2,0,0,0,0,0,0,0,1,0,0,124,
AE-075,F,2008-01-04,2009-08-14,19.33,Mother,Graduate Degree,Father,Other: Some College,"Above $150,000",Graduate Degree,2,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,
AE-076,F,2008-04-04,2009-09-11,17.26,Mother,High School Diploma,Father,High School Diploma ,"$25,000-$40,000",High School Diploma,1,2,2,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,2,2,2,2,1,2,1,1,0,2,1,2,1,2,1,1,2,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,122,
AE-077,M,2008-01-19,2009-09-14,19.86,Mother,Some high school,Other: Godmother,High School Diploma,"$61,000-$80,000",Some High School,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,1,0,2,0,2,2,2,2,2,2,0,0,0,2,2,2,0,0,1,1,2,0,2,0,1,0,2,2,0,136,
AE-078,M,2008-01-30,2009-09-17,19.59,Mother,Graduate Degree,Father,Graduate Degree,"Above $150,000",Graduate Degree,0,1,1,2,1,1,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,2,1,1,2,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,51,
AE-079,F,2008-03-01,2009-09-18,18.61,"Mother, Father","College Degree, Graduate Degree","Mother, Father, Daycare","College Degree, Graduate Degree","Above $150,000",College Degree,2,1,2,2,2,1,2,2,1,1,2,1,2,2,1,1,1,1,0,2,1,2,1,2,1,2,1,1,1,2,2,1,1,0,1,1,2,2,1,1,1,1,1,2,0,1,1,1,2,2,1,1,1,2,2,1,2,2,1,2,1,1,1,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,118,
AE-080,F,2008-05-19,2009-09-18,16.01,Mother,College Degree,Father,Graduate Degree,"$101,000-$120,000",College Degree,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,0,1,2,0,2,1,2,2,1,2,2,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,1,0,0,93,
AE-081,M,2008-05-13,2009-09-21,16.31,Mother,College Degree,Daycare,College Degree,"$61,000-$80,000",College Degree,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,2,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,
AE-082,F,2008-02-04,2009-09-23,19.63,Mother,College Degree,Father,Graduate Degree,"Less than $25,000",College Degree,1,2,2,2,1,2,1,2,1,0,2,1,2,2,2,1,1,1,1,0,0,1,1,2,1,2,1,0,2,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,2,2,1,2,1,0,2,1,0,1,0,1,2,0,2,0,1,1,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,77,
AE-083,F,2008-02-22,2009-09-25,19.1,Mother,College Degree,Father,Graduate Degree,"$121,000-$150,000",College Degree,1,2,1,2,2,1,2,1,0,1,2,0,2,1,1,1,2,0,2,1,0,2,0,2,1,2,2,0,2,2,1,1,0,1,1,2,1,1,0,0,0,1,2,0,1,1,0,0,0,2,0,1,2,2,2,1,2,1,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,79,
AE-084,M,2008-02-22,2009-09-25,19.1,Mother,College Degree,Father,Graduate Degree,"$121,000-$150,000",College Degree,2,2,1,2,2,2,2,2,1,1,2,0,2,2,1,2,2,0,2,1,0,2,1,2,2,2,2,1,2,2,1,1,0,1,1,1,1,1,0,0,0,1,2,0,2,1,0,0,0,1,0,1,2,2,2,1,1,1,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,86,
AE-085,M,2008-02-11,2009-10-09,19.92,Mother,Graduate Degree,Father,Graduate Degree,"$101,000-$120,000",Graduate Degree,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,61,
AE-086,F,2008-02-24,2009-10-15,19.69,Mother,Graduate Degree,Father,College Degree,"$101,000-$120,000",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,2,1,2,2,1,2,2,2,0,0,2,2,1,1,2,2,1,2,1,1,1,1,2,2,2,2,2,2,1,2,0,2,2,2,2,2,1,2,2,1,2,0,1,2,2,2,2,147,
AE-087,M,2008-06-19,2009-10-26,16.24,Mother,Graduate Degree,Father,Graduate Degree,"$121,000-$150,000",Graduate Degree,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
AE-088,F,2008-03-11,2009-11-05,19.86,Mother,Graduate Degree,Father,College Degree,"$101,000-$120,000",Graduate Degree,1,1,0,1,0,1,2,1,0,0,1,0,2,1,0,1,0,0,1,1,0,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,0,0,0,1,0,2,0,1,0,1,0,2,0,1,1,2,2,0,1,2,1,0,1,0,1,1,2,1,1,1,0,1,1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,65,
AE-089,M,2008-07-20,2009-11-06,15.58,Mother,Graduate Degree,Father,Graduate Degree,"$61,000-$80,000",Graduate Degree,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
AE-090,M,2008-08-06,2009-11-10,15.16,Mother,Graduate Degree,Father,Graduate Degree,"Above $150,000",Graduate Degree,1,1,2,1,2,2,2,1,2,1,2,1,2,2,2,1,0,1,0,0,0,2,0,2,0,1,1,1,2,0,1,0,0,0,1,0,2,2,0,0,1,1,2,1,1,1,0,0,1,2,0,1,2,2,2,2,2,1,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,76,
AE-091,M,2008-05-06,2009-11-13,18.28,"Mother, Father",College Degree,Daycare,N/A,"$121,000-$150,000",College Degree,0,2,2,2,1,1,1,1,0,1,1,1,2,2,0,1,0,0,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,0,1,2,0,1,1,0,1,2,1,1,1,0,1,0,1,0,0,2,2,1,1,2,1,0,1,1,0,1,1,1,1,1,2,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,75,
AE-092,M,2008-05-10,2009-11-13,18.15,Mother,College Degree,Father,College Degree,"$61,000-$80,000",College Degree,1,1,2,2,2,2,2,0,1,1,1,1,2,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,
AE-093,F,2008-05-15,2009-11-16,18.08,Mother,Graduate Degree,Father,Graduate Degree,"Above $150,000",Graduate Degree,0,2,2,2,2,2,1,2,0,0,1,0,2,2,0,2,0,2,2,2,0,2,1,2,2,1,1,1,2,2,1,0,0,1,0,1,1,0,1,2,1,1,1,2,1,1,0,1,0,2,0,0,2,2,2,1,2,1,0,2,1,0,2,2,2,0,0,2,0,2,0,0,0,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,86,
AE-094,M,2008-05-20,2009-11-20,18.05,Mother,Graduate Degree,Father,College Degree,"$61,000-$80,000",Graduate Degree,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,63,
AE-095,F,2008-06-11,2009-12-07,17.88,Mother,College Degree,Father,College Degree,"$121,000-$150,000",College Degree,2,2,2,2,2,2,2,2,2,1,1,0,2,2,0,1,0,1,0,0,0,2,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,2,0,2,2,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,
AE-096,M,2008-10-01,2010-02-11,16.37,Mother,Graduate Degree,Father,Graduate Degree,"$81,000-$100,000",Graduate Degree,1,1,2,2,1,2,1,1,1,1,1,1,2,1,0,1,0,0,2,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,2,2,1,1,0,1,0,0,2,2,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,73,
AE-097,F,2008-09-22,2010-02-12,16.7,"Mother, Father",College Degree,Grandmother/father,Graduate Degree,"$101,000-$120,000",College Degree,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,1,0,2,0,0,1,2,2,2,2,2,2,2,2,2,1,1,2,1,0,2,1,2,2,1,0,2,2,2,2,2,1,1,1,2,0,1,1,2,0,0,2,2,0,2,1,0,1,2,1,1,2,2,0,1,1,2,0,2,0,0,1,1,1,1,1,0,2,0,1,1,2,1,0,114,
AE-098,F,2008-11-08,2010-02-16,15.29,Mother,College Degree,Father,College Degree,N/A,College Degree,1,2,1,1,2,2,2,2,2,0,1,2,2,2,1,0,0,0,0,0,1,2,1,1,2,2,2,2,2,2,0,0,1,1,0,0,1,1,1,2,0,1,2,1,2,0,0,2,0,2,0,0,2,2,2,2,2,2,0,0,1,0,2,2,2,0,0,2,0,1,0,1,0,2,1,0,0,0,1,0,1,0,0,0,0,2,1,0,0,88,
AE-099,F,2008-11-06,2010-02-16,15.35,Mother,"High School Diploma, Other: Cosmo. License",Father,Other: Vocational,"$81,000-$100,000",Some College,0,0,1,2,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,0,1,1,0,0,0,1,2,1,0,0,0,1,1,1,0,2,0,0,0,1,0,0,2,2,0,2,0,2,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,
AE-100,M,2008-10-10,2010-02-19,16.34,Mother,College Degree,Father,Graduate Degree,"$61,000-$80,000",College Degree,1,1,1,2,1,1,2,2,0,0,1,0,2,2,0,0,0,0,1,2,0,0,1,2,1,1,1,1,1,1,1,1,1,1,0,0,2,2,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,2,2,1,1,2,1,1,1,0,0,0,1,1,1,2,1,0,1,2,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,70,
