,name,age,category,ci.l,ci.h,productive
1812,University of Wisconsin,26,games_routines,2.583333333,2.583333333,19.83333333
1813,University of Wisconsin,26,helping_verbs,3.752083333,4.333333333,8.333333333
1814,University of Wisconsin,26,household,8.91875,7.502083333,34.83333333
1815,University of Wisconsin,26,locations,4.585416667,4.835416667,15.25
1816,University of Wisconsin,26,outside,5.666666667,5.5,19.75
1817,University of Wisconsin,26,people,3.666666667,4,19.58333333
1818,University of Wisconsin,26,places,3.502083333,3.333333333,13.25
1819,University of Wisconsin,26,pronouns,4.25,4.583333333,13.41666667
1820,University of Wisconsin,26,quantifiers,2.75,3.083333333,8.25
1821,University of Wisconsin,26,question_words,1.083333333,1.166666667,3.333333333
1822,University of Wisconsin,26,rooms_furn,5.752083333,5.416666667,21.75
1823,University of Wisconsin,26,sounds,1.583333333,1.25,10.58333333
1824,University of Wisconsin,26,time,2.333333333,2.666666667,6.5
1825,University of Wisconsin,26,toys,3.083333333,2.833333333,13
1826,University of Wisconsin,26,vehicles,2.833333333,2.252083333,9.916666667
1827,University of Wisconsin,27,action_words,16.06666667,15.805,56.4
1828,University of Wisconsin,27,animals,5.268333333,4.536666667,28.46666667
1829,University of Wisconsin,27,body_parts,3.27,2.801666667,20.13333333
1830,University of Wisconsin,27,clothing,3.936666667,4,16.33333333
1831,University of Wisconsin,27,connecting_words,0.933333333,1.066666667,1.666666667
1832,University of Wisconsin,27,descriptive,9.668333333,9.066666667,35.06666667
1833,University of Wisconsin,27,food_drink,10.13333333,9.8,41.13333333
1834,University of Wisconsin,27,games_routines,3.6,3.001666667,17.33333333
1835,University of Wisconsin,27,helping_verbs,2.6,2.8,6.666666667
1836,University of Wisconsin,27,household,7.068333333,6.67,30.53333333
1837,University of Wisconsin,27,locations,3.466666667,3.468333333,12.33333333
1838,University of Wisconsin,27,outside,4.27,4.07,18.46666667
1839,University of Wisconsin,27,people,3.266666667,3.4,16.86666667
1840,University of Wisconsin,27,places,2.801666667,2.735,11.13333333
1841,University of Wisconsin,27,pronouns,3.266666667,3.866666667,9.733333333
1842,University of Wisconsin,27,quantifiers,2.066666667,2.466666667,7.2
1843,University of Wisconsin,27,question_words,1.133333333,1.133333333,2.8
1844,University of Wisconsin,27,rooms_furn,5.4,5.533333333,17.46666667
1845,University of Wisconsin,27,sounds,1,0.8,10.66666667
1846,University of Wisconsin,27,time,1.666666667,1.866666667,4.8
1847,University of Wisconsin,27,toys,2.466666667,2.466666667,12
1848,University of Wisconsin,27,vehicles,1.8,1.535,9.533333333
1849,University of Wisconsin,28,action_words,23.8075,20.4,63.1
1850,University of Wisconsin,28,animals,8.105,6.5025,32.4
1851,University of Wisconsin,28,body_parts,5.1025,4,19.5
1852,University of Wisconsin,28,clothing,5.305,4.7025,16.6
1853,University of Wisconsin,28,connecting_words,0.8,1.2,1.7
1854,University of Wisconsin,28,descriptive,14.405,12.1025,37.4
1855,University of Wisconsin,28,food_drink,12.1025,10.505,42.6
1856,University of Wisconsin,28,games_routines,5.3025,4.6025,17.8
1857,University of Wisconsin,28,helping_verbs,3.6,3.8025,7.7
1858,University of Wisconsin,28,household,10.2025,9.005,31.1
1859,University of Wisconsin,28,locations,4.5,5.4,12.7
1860,University of Wisconsin,28,outside,7.105,6.1,20.4
1861,University of Wisconsin,28,people,5.4025,4.7025,18.4
1862,University of Wisconsin,28,places,4.2,4.4025,11.3
1863,University of Wisconsin,28,pronouns,4.5,4.8,11
1864,University of Wisconsin,28,quantifiers,3.1,3.3,7.1
1865,University of Wisconsin,28,question_words,1.6,1.6,2.9
1866,University of Wisconsin,28,rooms_furn,7.3,6.9025,18.5
1867,University of Wisconsin,28,sounds,1.5,1.2,10.3
1868,University of Wisconsin,28,time,2.1,2.5,4.4
1869,University of Wisconsin,28,toys,3.1,2.8025,12.8
1870,University of Wisconsin,28,vehicles,2.3025,2.1,10
1871,University of Wisconsin,29,action_words,37.8,37.8,54.2
1872,University of Wisconsin,29,animals,12.2,12.2,25
1873,University of Wisconsin,29,body_parts,9.205,9.4,15.6
1874,University of Wisconsin,29,clothing,9.005,8.215,14.6
1875,University of Wisconsin,29,connecting_words,1,1.4,1.2
1876,University of Wisconsin,29,descriptive,22.8,20.4,30.2
1877,University of Wisconsin,29,food_drink,22.2,22.2,38.8
1878,University of Wisconsin,29,games_routines,7.815,7.6,15.4
1879,University of Wisconsin,29,helping_verbs,5.2,8,6.8
1880,University of Wisconsin,29,household,18.2,18.2,27.4
1881,University of Wisconsin,29,locations,7.6,8.4,9.6
1882,University of Wisconsin,29,outside,11.6,11.4,16.2
1883,University of Wisconsin,29,people,7.6,8.2,14.2
1884,University of Wisconsin,29,places,6.8,6.8,11
1885,University of Wisconsin,29,pronouns,5.2,8.8,7.8
1886,University of Wisconsin,29,quantifiers,3.8,5.8,4.4
1887,University of Wisconsin,29,question_words,2.4,2.4,2.4
1888,University of Wisconsin,29,rooms_furn,11.4,12,17
1889,University of Wisconsin,29,sounds,3,2.8,8.2
1890,University of Wisconsin,29,time,3.6,4,4.4
1891,University of Wisconsin,29,toys,5.6,5.6,11.6
1892,University of Wisconsin,29,vehicles,4.4,3.6,9.2
1893,University of Wisconsin,30,action_words,7.217391304,5.65326087,85.60869565
1894,University of Wisconsin,30,animals,2,1.914130435,36.52173913
1895,University of Wisconsin,30,body_parts,1.130434783,1.043478261,24
1896,University of Wisconsin,30,clothing,1.782608696,1.652173913,22.91304348
1897,University of Wisconsin,30,connecting_words,0.739130435,0.869565217,2.260869565
1898,University of Wisconsin,30,descriptive,4.565217391,4.173913043,50.04347826
1899,University of Wisconsin,30,food_drink,3.261956522,2.869565217,57.04347826
1900,University of Wisconsin,30,games_routines,1.218478261,1.086956522,21.7826087
1901,University of Wisconsin,30,helping_verbs,2.175,2.391304348,11.39130435
1902,University of Wisconsin,30,household,2.870652174,2.782608696,41.30434783
1903,University of Wisconsin,30,locations,2.130434783,2.217391304,18
1904,University of Wisconsin,30,outside,1.827173913,1.608695652,25.91304348
1905,University of Wisconsin,30,people,1.870652174,1.956521739,21.08695652
1906,University of Wisconsin,30,places,1.869565217,1.869565217,15.95652174
1907,University of Wisconsin,30,pronouns,2.739130435,2.392391304,15.04347826
1908,University of Wisconsin,30,quantifiers,1.608695652,1.652173913,9.913043478
1909,University of Wisconsin,30,question_words,0.608695652,0.608695652,4.52173913
1910,University of Wisconsin,30,rooms_furn,2.304347826,2.261956522,26.08695652
1911,University of Wisconsin,30,sounds,0.65326087,0.608695652,10.60869565
1912,University of Wisconsin,30,time,1.304347826,1.217391304,7.043478261
1913,University of Wisconsin,30,toys,0.695652174,0.695652174,16.13043478
1914,University of Wisconsin,30,vehicles,0.783695652,0.652173913,12.34782609
1915,University of Wisconsin,31,action_words,12.45454545,9.636363636,88.54545455
1916,University of Wisconsin,31,animals,3,2.909090909,36.63636364
1917,University of Wisconsin,31,body_parts,2.456818182,1.818181818,24.09090909
1918,University of Wisconsin,31,clothing,2.818181818,2.454545455,22.90909091
1919,University of Wisconsin,31,connecting_words,1.272727273,1.272727273,4.090909091
1920,University of Wisconsin,31,descriptive,6.818181818,4.454545455,55.63636364
1921,University of Wisconsin,31,food_drink,6.545454545,4.727272727,58.63636364
1922,University of Wisconsin,31,games_routines,1.454545455,1.090909091,22.90909091
1923,University of Wisconsin,31,helping_verbs,3.454545455,3.456818182,15.36363636
1924,University of Wisconsin,31,household,4.454545455,3.090909091,43.54545455
1925,University of Wisconsin,31,locations,3.545454545,2.636363636,20.27272727
1926,University of Wisconsin,31,outside,3.638636364,3,26.36363636
1927,University of Wisconsin,31,people,3.636363636,3.272727273,22.90909091
1928,University of Wisconsin,31,places,2.363636364,2.275,16.27272727
1929,University of Wisconsin,31,pronouns,3.547727273,3.090909091,18.36363636
1930,University of Wisconsin,31,quantifiers,1.909090909,1.909090909,12.81818182
1931,University of Wisconsin,31,question_words,0.818181818,0.727272727,5.909090909
1932,University of Wisconsin,31,rooms_furn,3,2.545454545,26.81818182
1933,University of Wisconsin,31,sounds,1.909090909,1.275,10.36363636
1934,University of Wisconsin,31,time,2,1.727272727,7.727272727
1935,University of Wisconsin,31,toys,1.363636364,1.363636364,15.72727273
1936,University of Wisconsin,31,vehicles,1.272727273,1.090909091,12.09090909
1937,University of Wisconsin,32,action_words,5.111111111,4,97.22222222
1938,University of Wisconsin,32,animals,2.333333333,2,39.55555556
1939,University of Wisconsin,32,body_parts,0.888888889,1,25.22222222
1940,University of Wisconsin,32,clothing,2.222222222,2.111111111,23.88888889
1941,University of Wisconsin,32,connecting_words,1.111111111,1,3.444444444
1942,University of Wisconsin,32,descriptive,2.888888889,3,56.55555556
1943,University of Wisconsin,32,food_drink,3.111111111,2.777777778,62
1944,University of Wisconsin,32,games_routines,1,0.888888889,23.66666667
1945,University of Wisconsin,32,helping_verbs,3.333333333,2.891666667,14.44444444
1946,University of Wisconsin,32,household,2.333333333,2.111111111,45.44444444
1947,University of Wisconsin,32,locations,4.002777778,3.002777778,21.11111111
1948,University of Wisconsin,32,outside,1.225,1.111111111,29.44444444
1949,University of Wisconsin,32,people,2,1.666666667,24.22222222
1950,University of Wisconsin,32,places,2,1.888888889,17.66666667
1951,University of Wisconsin,32,pronouns,3.669444444,3.111111111,17.77777778
1952,University of Wisconsin,32,quantifiers,2.002777778,1.777777778,12.55555556
1953,University of Wisconsin,32,question_words,0.555555556,0.444444444,6.222222222
1954,University of Wisconsin,32,rooms_furn,1.780555556,1.669444444,30.22222222
1955,University of Wisconsin,32,sounds,0.222222222,0.111111111,11.88888889
1956,University of Wisconsin,32,time,1.222222222,1.222222222,9.555555556
1957,University of Wisconsin,32,toys,0.666666667,0.444444444,17.44444444
1958,University of Wisconsin,32,vehicles,0.669444444,0.666666667,12.88888889
1959,University of Wisconsin,33,action_words,50.5,41.75,59.25
1960,University of Wisconsin,33,animals,15.5,16,24.5
1961,University of Wisconsin,33,body_parts,11.5,7.75,17.75
1962,University of Wisconsin,33,clothing,11.5,11.5,16.5
1963,University of Wisconsin,33,connecting_words,2.5,2.5,3.5
1964,University of Wisconsin,33,descriptive,27,27,35
1965,University of Wisconsin,33,food_drink,29,29,38.5
1966,University of Wisconsin,33,games_routines,9.5,9,15.5
1967,University of Wisconsin,33,helping_verbs,8.75,8.75,8.75
1968,University of Wisconsin,33,household,19.75,19.75,29.25
1969,University of Wisconsin,33,locations,10.5,10.5,13.5
1970,University of Wisconsin,33,outside,13,13,16
1971,University of Wisconsin,33,people,10,10,16
1972,University of Wisconsin,33,places,9.25,9.25,10.75
1973,University of Wisconsin,33,pronouns,9.25,9.25,9.75
1974,University of Wisconsin,33,quantifiers,6.5,6.5,7.5
1975,University of Wisconsin,33,question_words,2.25,2.75,3
1976,University of Wisconsin,33,rooms_furn,13.5,13.5,18
1977,University of Wisconsin,33,sounds,5,3.75,7.75
1978,University of Wisconsin,33,time,5.75,5.5,6
1979,University of Wisconsin,33,toys,7,7,10
1980,University of Wisconsin,33,vehicles,5.25,5.25,8.25
1981,University of Wisconsin,35,action_words,0,0,55
1982,University of Wisconsin,35,animals,0,0,4
1983,University of Wisconsin,35,body_parts,0,0,26
1984,University of Wisconsin,35,clothing,0,0,23
1985,University of Wisconsin,35,connecting_words,0,0,4
1986,University of Wisconsin,35,descriptive,0,0,28
1987,University of Wisconsin,35,food_drink,0,0,56
1988,University of Wisconsin,35,games_routines,0,0,22
1989,University of Wisconsin,35,helping_verbs,0,0,13
1990,University of Wisconsin,35,household,0,0,39
1991,University of Wisconsin,35,locations,0,0,13
1992,University of Wisconsin,35,outside,0,0,21
1993,University of Wisconsin,35,people,0,0,17
1994,University of Wisconsin,35,places,0,0,11
1995,University of Wisconsin,35,pronouns,0,0,9
1996,University of Wisconsin,35,quantifiers,0,0,5
1997,University of Wisconsin,35,question_words,0,0,6
1998,University of Wisconsin,35,rooms_furn,0,0,20
1999,University of Wisconsin,35,sounds,0,0,9
2000,University of Wisconsin,35,time,0,0,4
2001,University of Wisconsin,35,toys,0,0,16
2002,University of Wisconsin,35,vehicles,0,0,11
2003,University of Wisconsin,36,action_words,18.6,12.6,89.4
2004,University of Wisconsin,36,animals,2,2,35.6
2005,University of Wisconsin,36,body_parts,4.6,2.6,24
2006,University of Wisconsin,36,clothing,6,4,21.2
2007,University of Wisconsin,36,connecting_words,1.8,1.2,3.4
2008,University of Wisconsin,36,descriptive,10.8,6.8,53.2
2009,University of Wisconsin,36,food_drink,10.2,6.6,55.2
2010,University of Wisconsin,36,games_routines,5.4,3.2,21.6
2011,University of Wisconsin,36,helping_verbs,1.6,1.4,17
2012,University of Wisconsin,36,household,12,7,39.4
2013,University of Wisconsin,36,locations,2.4,2.2,20.8
2014,University of Wisconsin,36,outside,6.8,4,26.2
2015,University of Wisconsin,36,people,5.4,3.605,23.4
2016,University of Wisconsin,36,places,4,2.6,17.8
2017,University of Wisconsin,36,pronouns,6.605,4.6,19.6
2018,University of Wisconsin,36,quantifiers,3.4,2.6,13.2
2019,University of Wisconsin,36,question_words,1.2,0.8,6.2
2020,University of Wisconsin,36,rooms_furn,8.6,5.2,26
2021,University of Wisconsin,36,sounds,2,1.6,10.4
2022,University of Wisconsin,36,time,3.6,2.8,8
2023,University of Wisconsin,36,toys,1.6,1,17
2024,University of Wisconsin,36,vehicles,0.6,0.8,12.6
