Subject,Lang,Lang2,Com30AL,Pro30AL,Com30Eng,Pro30Eng,ComLongerAL,ProLongerAL,ComLongerEng,ProLongerEng,AgeAtEngCDI,gender,mumlang,dadlang,EngExp,lang_exp1,lang_exp2,MumEd,DadEd,NumberSibs,AL30_aeroplane,AL30_ball,AL30_bed,AL30_big,AL30_book,AL30_car,AL30_chair,AL30_cold,AL30_cup,AL30_dirty,AL30_door,AL30_elephant,AL30_fall,AL30_fish,AL30_flower,AL30_hot,AL30_lion,AL30_milk,AL30_mummy,AL30_nose,AL30_play,AL30_scissors,AL30_shoes,AL30_sky,AL30_soap,AL30_sock,AL30_table,AL30_tree,AL30_what,AL30_where,Eng30_aeroplane,Eng30_ball,Eng30_bed,Eng30_big,Eng30_book,Eng30_car,Eng30_chair,Eng30_cold,Eng30_cup,Eng30_dirty,Eng30_door,Eng30_elephant,Eng30_fall,Eng30_fish,Eng30_flower,Eng30_hot,Eng30_lion,Eng30_milk,Eng30_mummy,Eng30_nose,Eng30_play,Eng30_scissors,Eng30_shoes,Eng30_sky,Eng30_soap,Eng30_sock,Eng30_table,Eng30_tree,Eng30_what,Eng30_where,Eng_aeroplane,Eng_all,Eng_arm,Eng_aunt,Eng_back,Eng_ball,Eng_balloon,Eng_bed,Eng_bib,Eng_big,Eng_block,Eng_book,Eng_bowl,Eng_broom,Eng_brush,Eng_butter,Eng_cake,Eng_call,Eng_car,Eng_carry,Eng_catch,Eng_cereal,Eng_chair,Eng_clean,Eng_cocksound,Eng_cold,Eng_cup,Eng_dinner,Eng_dirty,Eng_donkey,Eng_door,Eng_drop,Eng_elephant,Eng_fall,Eng_fast,Eng_finish,Eng_fish,Eng_flower,Eng_glass,Eng_go,Eng_goodbye,Eng_goose,Eng_happy,Eng_her,Eng_hot,Eng_I,Eng_in,Eng_jacket,Eng_key,Eng_kitten,Eng_lamp,Eng_light,Eng_lion,Eng_meat,Eng_milk,Eng_money,Eng_mouth,Eng_mummy,Eng_nap,Eng_nose,Eng_not,Eng_now,Eng_old,Eng_other,Eng_outside,Eng_peekaboo,Eng_pen,Eng_penguin,Eng_pig,Eng_play,Eng_scissors,Eng_shoes,Eng_sky,Eng_soap,Eng_sock,Eng_soft,Eng_some,Eng_spectacles,Eng_splash,Eng_squirrel,Eng_swim,Eng_swing,Eng_table,Eng_tea,Eng_there,Eng_tickle,Eng_today,Eng_toe,Eng_tomorrow,Eng_tree,Eng_walk,Eng_wall,Eng_wantto,Eng_watch,Eng_wet,Eng_what,Eng_where,Eng_why,Eng_yes,Eng_zip,AL_CDI_Length
108,Spanish,Spanis,27,18,30,22,373,168,92,58,24.4,1,1,2,7.44,English;7.44;,Spanish;92.56;,7,4,0,0,2,2,1,2,2,2,1,1,1,2,2,0,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,0,1,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,1,1,2,2,1,2,1,2,2,2,1,1,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,0,2,1,1,2,1,1,1,2,0,2,2,2,1,2,0,0,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,0,1,1,1,1,2,2,2,2,2,0,2,0,2,2,2,1,2,2,1,1,0,2,2,591
137,Spanish,Spanis,22,2,26,16,236,22,62,28,23.4,2,1,2,76.23,English;76.23;,Spanish;23.77;,6,6,3,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,2,2,0,1,1,1,0,0,1,1,0,0,1,1,2,2,0,2,2,2,1,1,2,2,1,1,2,2,2,2,1,2,0,2,1,2,0,0,2,2,1,1,1,1,0,0,0,0,2,1,2,0,0,1,2,2,0,1,1,2,1,2,1,1,1,2,1,0,1,1,1,2,1,2,0,1,1,0,2,2,2,1,1,2,0,0,0,2,0,0,2,2,0,0,2,2,1,1,0,0,2,2,0,1,2,0,0,1,1,1,0,2,2,1,2,0,0,2,1,0,0,1,0,1,1,2,0,2,0,0,0,0,1,1,0,0,0,1,1,1,0,2,0,591
189,Spanish,Spanis,18,1,21,1,235,9,49,3,23.7,1,1,2,47.99,English;47.99;,Spanish;52.01;,6,3,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,2,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,2,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,2,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,2,0,1,2,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,591
206,Spanish,Spanis,29,5,30,16,329,56,81,36,24.3,2,1,2,13.27,English;13.27;,Spanish;86.73;,7,4,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,0,2,1,1,2,1,1,1,1,2,2,2,1,2,2,2,1,2,1,2,1,1,2,1,2,1,2,2,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,1,0,2,0,2,1,2,1,1,2,2,1,0,1,2,1,1,0,2,0,1,1,0,1,2,1,1,2,2,0,2,0,2,0,1,1,2,0,2,2,1,0,2,2,2,2,1,2,1,0,0,1,1,2,1,1,1,1,1,2,1,2,2,0,1,1,1,0,1,1,1,2,1,1,0,1,0,1,1,0,1,2,2,1,1,0,2,1,591
210,Spanish,Spanis,28,7,29,18,329,65,78,37,23.8,2,1,2,63.29,English;63.29;,Spanish;36.71;,6,6,,1,1,1,1,1,1,2,1,1,1,1,1,0,2,1,1,1,2,2,1,1,1,2,1,2,1,1,2,0,1,2,2,2,2,2,2,2,0,2,1,2,1,1,2,1,2,2,1,2,2,1,1,2,2,1,2,2,1,1,1,2,0,1,1,1,2,2,2,2,2,1,2,2,0,1,0,2,0,2,0,2,0,2,2,1,0,2,1,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,0,2,1,1,1,2,2,1,0,2,0,1,0,1,2,1,2,1,0,0,0,2,2,0,1,1,1,1,2,2,1,2,0,0,1,2,1,1,0,2,2,0,1,1,2,1,1,1,0,1,1,1,1,1,0,2,0,591
221,Spanish,Spanis,1,1,10,8,19,8,15,13,23.8,2,1,1,25,English;25.00;,Spanish;75.00;,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,2,2,0,1,0,2,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591
281,Spanish,Spanis,27,15,30,27,330,116,84,69,24.5,1,2,1,68.08,English;68.08;,Spanish;31.92;,7,6,0,1,1,1,0,1,2,1,2,0,2,1,2,1,2,2,1,2,2,2,2,1,0,2,1,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,0,2,2,2,2,1,0,2,1,1,2,1,2,2,2,0,2,0,2,2,0,2,2,2,2,1,2,1,2,2,0,2,2,2,0,2,2,1,1,0,2,2,0,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,0,2,2,2,2,1,2,2,2,2,1,2,2,0,0,2,2,1,2,2,2,2,2,2,0,2,0,2,2,0,2,0,2,2,2,2,2,1,591
301,Spanish,Spanis,24,15,24,20,225,108,60,43,23.5,2,1,2,60.38,English;60.38;,Spanish;39.62;,6,6,1,2,1,1,0,2,1,2,2,1,0,2,2,0,1,1,2,2,2,2,2,1,0,2,0,2,2,2,1,0,1,2,2,2,0,2,2,2,2,0,2,2,2,0,1,1,2,1,2,2,2,2,0,2,0,1,2,2,2,0,2,2,0,1,0,0,2,0,2,0,0,0,2,0,0,2,0,2,2,2,1,1,2,2,0,0,2,0,1,2,0,2,1,2,0,0,0,1,1,0,2,2,0,0,0,2,0,2,0,2,0,0,0,1,0,2,0,2,2,1,2,1,2,0,2,2,1,0,2,1,2,0,2,0,1,2,0,2,2,1,0,1,1,2,2,2,2,0,2,0,2,2,1,0,0,2,0,2,2,2,0,591
303,Spanish,Spanis,19,7,17,10,163,57,38,19,23.8,2,1,1,11.44,English;11.44;,Spanish;88.56;,6,7,0,1,2,1,0,1,0,0,1,0,2,1,0,0,2,2,1,1,2,2,1,0,0,0,1,1,2,0,1,0,1,2,2,1,0,1,2,1,0,1,0,2,0,0,2,2,0,1,2,2,1,0,0,2,0,0,1,0,2,0,0,2,0,1,0,0,2,1,1,0,0,1,1,0,0,1,1,2,1,2,0,2,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,2,2,0,0,1,0,2,0,1,2,0,1,0,0,0,0,1,1,0,2,1,0,0,2,0,0,1,0,0,1,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,591
332,Spanish,Spanis,27,13,29,26,367,105,82,61,23.6,2,2,1,72.85,English;72.85;,Spanish;27.15;,7,7,0,1,2,1,2,2,0,2,1,1,1,2,2,1,1,2,1,1,2,2,2,1,0,2,1,1,2,1,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,1,2,2,2,1,2,2,1,1,0,2,2,2,2,0,2,1,2,1,1,2,1,2,1,2,1,1,2,2,2,0,2,2,2,2,2,2,1,2,2,0,2,2,2,0,2,2,0,1,1,2,1,1,2,2,2,0,2,2,0,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,1,1,2,1,1,2,1,1,2,0,2,2,2,0,0,2,0,2,2,2,2,0,2,1,2,0,2,0,591
366,Spanish,Spanis,5,0,8,0,37,2,17,2,23.6,1,2,1,25.32,English;25.32;,Spanish;74.68;,7,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,591
427,Spanish,Spanis,17,1,27,17,140,37,63,34,23.7,2,2,1,82.73,English;82.73;,Spanish;17.27;,6,6,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,2,1,0,0,1,0,0,0,0,1,0,1,2,2,2,2,2,2,1,2,1,2,2,1,0,2,1,2,1,2,2,1,1,0,2,2,0,2,1,1,2,1,2,0,1,0,0,2,2,2,0,2,1,2,1,0,2,0,2,1,2,1,2,1,1,0,0,2,1,0,2,0,2,1,1,0,0,0,2,1,0,2,2,0,0,0,2,0,0,1,2,1,0,2,1,0,2,1,1,2,1,1,0,0,0,1,2,2,2,2,2,1,0,2,2,0,2,0,0,1,2,0,1,1,1,2,0,2,0,0,0,1,0,0,1,1,1,2,1,0,2,0,591
474,Spanish,Spanis,29,25,26,24,422,228,60,52,23.9,1,1,2,27.25,English;27.25;,Spanish;72.75;,7,7,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,0,2,2,2,0,2,2,2,2,1,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,1,0,2,0,0,0,0,2,1,2,2,0,2,2,2,0,2,0,0,2,1,2,0,2,0,0,0,2,2,0,2,2,0,0,0,2,0,0,0,2,2,2,2,2,0,1,0,2,2,0,2,0,0,0,2,2,2,2,2,2,0,0,2,2,2,2,0,0,1,2,0,1,1,2,2,2,2,0,0,0,2,0,0,2,0,0,2,2,0,2,1,591
481,Spanish,Spanis,21,0,27,5,269,19,87,9,23.5,1,2,1,81.13,English;81.13;,Spanish;18.87;,3,6,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,2,1,1,1,2,1,1,0,1,1,2,1,1,2,1,1,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,0,1,1,1,0,1,1,1,1,0,1,2,0,1,1,2,1,1,1,2,1,0,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,1,1,1,1,0,1,1,1,0,2,1,0,1,0,1,1,1,1,1,1,1,1,1,2,1,591
482,Spanish,Spanis,21,7,12,0,197,36,28,5,24.4,2,1,2,72.38,English;72.38;,Spanish;27.62;,7,6,0,1,2,0,0,1,1,2,0,1,1,1,2,0,0,1,1,1,2,2,2,0,0,2,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,591
653,Spanish,Spanis,29,27,27,20,486,286,58,38,23.5,1,1,1,28.57,English;28.57;,Spanish;71.43;,6,4,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,2,2,2,1,2,2,2,0,1,1,2,2,1,2,2,0,2,2,2,2,1,1,2,2,2,2,1,2,0,2,2,0,0,0,0,2,0,2,1,1,0,2,1,0,2,1,1,0,2,1,1,2,2,0,0,0,1,2,1,0,2,1,2,1,0,2,2,2,0,2,2,0,2,0,0,0,0,2,0,0,0,2,2,0,2,0,2,2,0,2,0,0,0,0,2,2,1,0,2,1,1,2,2,2,2,0,0,1,1,0,0,1,1,2,0,0,0,2,0,2,2,0,0,2,1,0,2,0,2,1,591
680,Spanish,Spanis,22,19,24,11,230,148,49,22,23.8,1,1,1,30.76,English;30.76;,Spanish;69.24;,7,7,1,2,2,2,0,2,2,2,2,1,2,2,1,0,2,2,2,2,2,2,2,1,0,2,0,0,0,2,0,0,2,1,2,1,0,2,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,0,2,0,0,1,1,0,0,2,1,0,1,0,0,2,1,1,0,0,0,2,0,0,0,1,1,0,1,0,0,1,1,1,2,1,1,0,1,0,1,0,1,2,0,2,1,2,1,0,2,0,0,0,1,0,0,0,2,1,0,2,2,0,2,0,1,2,0,2,0,0,0,2,2,2,0,2,2,2,0,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,2,0,2,0,591
686,Spanish,Spanis,30,27,29,17,591,329,99,34,23.6,2,1,1,32.14,English;32.14;,Spanish;67.86;,7,7,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,1,2,1,2,2,2,2,1,2,2,1,0,2,1,1,2,1,2,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,1,2,2,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,2,1,0,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,2,1,591
712,Spanish,Spanis,28,25,25,16,427,320,56,31,23.5,2,1,2,29.46,English;29.46;,Spanish;70.54;,7,6,0,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,2,2,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,0,2,1,0,2,2,0,1,1,2,0,0,1,2,1,2,0,2,2,2,0,2,0,2,0,0,0,0,0,0,2,1,0,1,1,1,1,2,1,0,1,1,2,0,2,1,0,0,2,1,0,2,2,1,2,0,2,0,1,1,1,0,0,1,2,0,2,0,2,0,0,2,0,0,0,1,2,2,0,2,2,1,0,2,2,0,1,0,0,0,2,0,1,0,1,2,0,2,0,1,0,2,0,0,0,0,1,0,0,0,1,2,591
718,Spanish,Spanis,25,18,29,28,363,134,92,74,23.8,2,1,2,56.53,English;56.53;,Spanish;43.47;,6,4,0,2,2,2,1,2,2,1,2,1,2,0,2,0,2,2,2,2,2,2,1,0,0,2,2,0,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,0,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,0,2,2,0,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,0,2,2,2,2,2,2,2,2,2,2,0,2,0,2,1,2,1,2,1,2,2,2,2,0,2,0,2,2,2,1,2,2,2,2,2,2,1,591
742,Spanish,Spanis,12,0,30,22,169,13,96,60,24.1,2,2,1,86.75,English;86.75;,Spanish;13.25;,7,7,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,2,1,2,2,1,1,0,2,0,2,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,0,2,2,2,1,2,2,2,2,2,2,1,2,0,2,1,2,1,1,2,1,2,2,2,1,2,1,2,2,1,1,1,2,1,1,1,2,2,591
769,Spanish,Spanis,29,13,26,19,309,143,60,35,23.9,1,1,1,25,English;25.00;,Spanish;75.00;,6,6,0,1,1,1,2,2,2,2,2,0,2,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,2,2,0,2,1,2,0,2,2,2,2,2,2,2,2,2,1,0,1,1,1,2,0,2,2,0,1,0,1,2,2,1,0,2,0,2,0,0,0,0,2,0,1,0,0,0,2,2,0,2,0,1,2,1,1,0,2,0,1,2,2,2,0,2,2,1,2,0,2,0,0,2,1,2,1,1,2,0,2,0,2,2,1,2,0,0,0,1,0,1,0,0,1,2,2,1,0,1,1,0,1,1,1,2,0,1,1,2,2,2,0,2,0,2,0,0,0,0,0,0,2,0,2,1,591
828,Spanish,Spanis,26,19,28,18,293,164,78,44,24,1,1,1,33.39,English;33.39;,Spanish;66.61;,6,6,1,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,1,0,0,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,0,0,2,0,2,1,0,2,2,2,1,1,0,1,1,1,1,0,2,2,2,1,1,2,1,1,0,1,2,1,2,1,1,0,2,2,1,2,2,2,1,2,2,0,2,0,1,2,0,2,2,2,0,2,2,0,2,0,2,2,1,2,2,0,0,0,1,2,1,1,2,2,1,2,1,2,2,1,0,0,2,0,2,2,1,1,1,2,1,2,1,1,1,1,2,2,1,0,0,0,2,0,591
829,Spanish,Spanis,16,1,23,12,158,13,55,17,23.5,2,1,2,60.22,English;60.22;,Spanish;39.78;,6,6,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,2,1,0,0,1,1,0,1,0,1,0,0,1,2,1,0,2,2,2,0,1,0,2,1,0,1,1,2,1,1,2,2,0,0,2,1,0,2,1,2,2,1,1,0,1,0,0,2,1,1,0,0,1,2,1,0,0,0,0,1,2,0,0,0,2,1,1,0,1,1,0,0,2,0,1,0,0,0,1,1,0,1,2,0,0,0,2,0,1,1,2,0,1,1,1,0,1,0,1,2,0,2,1,0,0,1,0,1,0,1,1,0,0,2,1,0,2,0,0,1,1,0,1,0,1,0,1,1,0,2,0,2,1,1,1,2,0,2,1,0,2,0,591
838,Spanish,Spanis,29,26,29,26,440,287,88,66,23.8,1,1,2,36.54,English;36.54;,Spanish;63.46;,7,7,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,0,2,2,2,1,1,2,2,2,0,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,0,1,1,2,1,2,2,2,2,1,2,2,0,2,2,2,2,0,2,2,0,0,2,2,2,2,2,2,2,1,2,2,1,2,0,2,1,2,1,1,1,2,2,2,2,0,2,0,2,2,1,1,2,2,0,2,0,2,1,591
894,Spanish,Spanis,26,3,29,19,313,41,75,45,24.1,2,1,2,53.93,English;53.93;,Spanish;46.07;,7,6,0,1,1,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,1,1,0,1,1,0,1,1,2,1,1,2,2,1,0,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,1,1,2,2,1,2,1,2,2,2,2,0,1,0,1,2,2,1,1,0,1,2,1,0,1,2,2,1,2,0,2,1,2,1,0,1,1,2,2,1,2,1,1,1,0,2,2,2,1,2,2,0,2,0,2,0,2,2,2,0,0,0,1,0,2,0,2,2,1,2,0,1,0,2,2,2,1,2,2,1,1,2,2,1,2,1,0,1,2,0,0,2,1,2,2,1,0,0,0,2,1,0,2,1,2,2,2,0,2,2,591
902,Spanish,Spanis,5,3,6,6,66,16,9,8,24,2,1,2,16.3,English;16.30;,Spanish;83.70;,4,6,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591
923,Spanish,Spanis,28,1,29,18,368,23,93,36,23.6,2,1,2,58.18,English;58.18;,Spanish;41.82;,7,7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,0,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,0,2,1,1,2,1,2,1,1,2,0,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2,1,2,1,1,1,2,1,1,2,2,1,1,1,2,1,2,2,1,2,2,1,1,2,2,1,1,0,2,1,1,2,1,2,1,2,1,1,2,0,2,2,1,2,1,1,0,1,1,1,2,2,2,1,0,2,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,0,2,1,591
939,Spanish,Spanis,29,25,29,26,333,180,80,58,23.6,1,2,1,79.52,English;79.52;,Spanish;20.48;,6,6,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,0,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,2,2,2,1,1,2,0,1,1,2,2,2,2,1,2,0,2,2,2,1,2,2,0,2,0,2,2,2,1,1,2,2,1,2,1,2,0,2,2,1,2,2,2,1,2,2,0,1,0,2,0,2,2,2,0,1,2,2,0,2,1,2,2,1,2,1,1,0,2,2,2,1,2,2,2,0,2,2,1,2,0,0,2,1,2,2,2,2,0,2,2,0,2,0,2,2,0,1,2,2,1,1,0,2,0,591
953,Spanish,Spanis,28,25,29,27,437,277,91,70,23.1,1,1,2,35.39,English;35.39;,Spanish;64.61;,7,6,1,2,2,2,2,2,0,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,2,1,2,1,2,2,2,0,1,0,1,2,2,1,2,0,2,2,1,2,2,2,0,2,2,2,2,2,2,2,0,2,1,1,2,1,2,0,2,2,2,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,0,2,1,591
981,Spanish,Spanis,20,18,20,16,166,105,32,26,23.5,2,1,1,46.7,English;46.70;,Spanish;53.30;,7,7,0,2,2,2,0,1,2,2,0,0,1,0,2,2,2,2,2,2,2,2,2,0,0,2,0,0,2,2,2,0,0,2,2,0,0,2,2,2,0,0,2,2,1,0,2,2,2,2,1,2,2,0,0,2,2,0,1,1,2,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,2,0,2,0,1,0,0,0,2,2,0,2,2,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,2,2,0,2,0,0,0,0,0,0,0,1,2,0,0,2,2,0,1,0,0,0,0,2,0,2,1,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,2,0,591
984,Spanish,Spanis,28,19,29,28,409,182,85,80,23.6,1,1,2,47.3,English;47.30;,Spanish;52.70;,7,6,0,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,1,0,2,1,1,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,2,2,1,2,0,2,2,0,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,0,2,2,1,2,1,0,2,2,2,2,2,2,2,2,2,0,2,0,2,2,0,2,2,2,2,2,0,2,2,591
